paper_id,title,publication_year,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,venue_source,authors,institutions,countries,doi,language,is_oa,oa_status
https://openalex.org/W2157577161,Concurrent learning for convergence in adaptive control without persistency of excitation,2010,article,400,23.529411764705884,82,Adaptive Control of Nonlinear Systems; Advanced Adaptive Filtering Techniques; Neural Networks and Applications,Advanced Adaptive Filtering Techniques,Computational Mechanics,Engineering,,Eric N. Johnson; Girish Chowdhary,Georgia Institute of Technology,US,https://doi.org/10.1109/cdc.2010.5717148,en,True,green
https://openalex.org/W1520296745,Engaged Anthropology: Diversity and Dilemmas,2010,article,399,23.470588235294116,166,"Anthropology: Ethics, History, Culture; Participatory Visual Research Methods; Qualitative Research Methods and Ethics","Anthropology: Ethics, History, Culture",Anthropology,Social Sciences,Current Anthropology,Sally Engle Merry; Setha Low,City University of New York,US,https://doi.org/10.1086/653837,en,True,bronze
https://openalex.org/W1999031782,Double nerve intraneural interface implant on a human amputee for robotic hand control,2010,article,395,23.235294117647058,33,EEG and Brain-Computer Interfaces; Muscle activation and electromyography studies; Neuroscience and Neural Engineering,Neuroscience and Neural Engineering,Cellular and Molecular Neuroscience,Neuroscience,Clinical Neurophysiology,Antonella Benvenuto; Christian Cipriani; Eugenio Guglielmelli; Florinda Ferreri; G. Cavallo; Giovanni Di Pino; Jacopo Carpaneto; Jacopo Rigosa; Klaus-Peter Hoffmann; Luca Citi; Luca Denaro; Luca Rossini; Mario Tombini; Paolo Dario; Paolo Maria Rossini; Silvestro Micera; Staniša Raspopović; Vincenzo Denaro,Fraunhofer Institute for Biomedical Engineering; Istituti di Ricovero e Cura a Carattere Scientifico; Scuola Superiore Sant'Anna; Università Campus Bio-Medico; Università Cattolica del Sacro Cuore; École Polytechnique Fédérale de Lausanne,CH; DE; IT,https://doi.org/10.1016/j.clinph.2010.01.001,en,True,green
https://openalex.org/W2163559927,Automated energy monitoring of machine tools,2010,article,395,23.235294117647058,14,Flexible and Reconfigurable Manufacturing Systems; Manufacturing Process and Optimization; Scheduling and Optimization Algorithms,Manufacturing Process and Optimization,Industrial and Manufacturing Engineering,Engineering,CIRP Annals,Aravind Vijayaraghavan; D. A. Dornfeld,"Clinical Insights; University of California, Berkeley",US,https://doi.org/10.1016/j.cirp.2010.03.042,en,True,green
https://openalex.org/W135104305,Kriging Is Well-Suited to Parallelize Optimization,2010,book-chapter,390,22.941176470588236,54,Advanced Multi-Objective Optimization Algorithms; Optimal Experimental Design Methods; Probabilistic and Robust Engineering Design,Advanced Multi-Objective Optimization Algorithms,Computational Theory and Mathematics,Computer Science,"Adaptation, learning, and optimization",David Ginsbourger; Laurent Carraro; Rodolphe Le Riche,Centre National de la Recherche Scientifique; Mines Saint-Étienne,FR,https://doi.org/10.1007/978-3-642-10701-6_6,en,True,green
https://openalex.org/W2108712612,Dual coordinate descent methods for logistic regression and maximum entropy models,2010,article,388,22.823529411764707,39,Advanced Optimization Algorithms Research; Gaussian Processes and Bayesian Inference; Statistical Mechanics and Entropy,Advanced Optimization Algorithms Research,Numerical Analysis,Mathematics,Machine Learning,Chih‐Jen Lin; Fang-Lan Huang; Hsiang‐Fu Yu,National Taiwan University,TW,https://doi.org/10.1007/s10994-010-5221-8,en,True,bronze
https://openalex.org/W2082443476,Recent Advances in Artificial Immune Systems: Models and Applications,2010,article,387,22.764705882352942,273,Artificial Immune Systems Applications; Immune Cell Function and Interaction; T-cell and B-cell Immunology,Artificial Immune Systems Applications,Biomedical Engineering,Engineering,Applied Soft Computing,Dipankar Dasgupta; Fernando Niño; Senhua Yu,Universidad Nacional de Colombia; University of Memphis,CO; US,https://doi.org/10.1016/j.asoc.2010.08.024,en,False,closed
https://openalex.org/W1502375784,Transfer Learning in Collaborative Filtering for Sparsity Reduction,2010,article,383,22.529411764705884,29,Advanced Graph Neural Networks; Expert finding and Q&A systems; Recommender Systems and Techniques,Recommender Systems and Techniques,Information Systems,Computer Science,Proceedings of the AAAI Conference on Artificial Intelligence,Evan Wei Xiang; Nathan Liu; Qiang Yang; Weike Pan,Hong Kong University of Science and Technology,HK,https://doi.org/10.1609/aaai.v24i1.7578,en,True,diamond
https://openalex.org/W2090166159,Parent Involvement and Student Academic Performance: A Multiple Mediational Analysis,2010,article,380,22.352941176470587,44,Early Childhood Education and Development; Family and Disability Support Research; Parental Involvement in Education,Parental Involvement in Education,Education,Social Sciences,Journal of Prevention & Intervention in the Community,David R. Topor; Susan D. Calkins; Susan P. Keane; Terri L. Shelton,University of North Carolina at Greensboro,US,https://doi.org/10.1080/10852352.2010.486297,en,True,bronze
https://openalex.org/W1994178598,"The psychology of memory, extended cognition, and socially distributed remembering",2010,article,375,22.058823529411764,239,Action Observation and Synchronization; Embodied and Extended Cognition; Memory and Neural Mechanisms,Embodied and Extended Cognition,Cognitive Neuroscience,Neuroscience,Phenomenology and the Cognitive Sciences,Amanda J. Barnier; Celia B. Harris; John Sutton; Paul G. Keil,Macquarie University,AU,https://doi.org/10.1007/s11097-010-9182-y,en,True,green
https://openalex.org/W2065441822,Background Modeling using Mixture of Gaussians for Foreground Detection - A Survey,2010,article,375,22.058823529411764,140,Anomaly Detection Techniques and Applications; Human Pose and Action Recognition; Video Surveillance and Tracking Methods,Video Surveillance and Tracking Methods,Computer Vision and Pattern Recognition,Computer Science,Recent Patents on Computer Science,Bertrand Vachon; Fida El Baf; Thierry Bouwmans,,,https://doi.org/10.2174/1874479610801030219,en,True,green
https://openalex.org/W1571268436,Improving Data Association by Joint Modeling of Pedestrian Trajectories and Groupings,2010,book-chapter,374,22.0,30,Anomaly Detection Techniques and Applications; Human Pose and Action Recognition; Video Surveillance and Tracking Methods,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,Lecture notes in computer science,Andreas Ess; Luc Van Gool; Stefano Pellegrini,ETH Zurich; iMinds,BE; CH,https://doi.org/10.1007/978-3-642-15549-9_33,en,True,bronze
https://openalex.org/W2112658968,A General Software Defect-Proneness Prediction Framework,2010,article,374,22.0,51,Software Engineering Research; Software Reliability and Analysis Research; Software System Performance and Reliability,Software Engineering Research,Information Systems,Computer Science,IEEE Transactions on Software Engineering,Jin Liu; Martin Shepperd; Qinbao Song; Shi Ying; Zihan Jia,Brunel University of London; Wuhan University; Xi'an Jiaotong University,CN; GB,https://doi.org/10.1109/tse.2010.90,en,True,green
https://openalex.org/W2116651343,Team learning: building shared mental models,2010,article,374,22.0,82,Cognitive Science and Mapping; Knowledge Management and Sharing; Team Dynamics and Performance,Team Dynamics and Performance,Social Psychology,Psychology,Instructional Science,Geert Woltjer; Mien Segers; Paul A. Kirschner; Piet Van den Bossche; Wim Gijselaers,Maastricht University; Open University of the Netherlands; University of Antwerp; Wageningen University & Research,BE; NL,https://doi.org/10.1007/s11251-010-9128-3,en,True,hybrid
https://openalex.org/W2134125037,Leveraging Bagging for Evolving Data Streams,2010,book-chapter,371,21.823529411764707,32,Data Stream Mining Techniques; Machine Learning and Data Classification; Time Series Analysis and Forecasting,Data Stream Mining Techniques,Artificial Intelligence,Computer Science,Lecture notes in computer science,Albert Bifet; Bernhard Pfahringer; Geoffrey Holmes,University of Waikato,NZ,https://doi.org/10.1007/978-3-642-15880-3_15,en,True,green
https://openalex.org/W1901600440,TweetMotif: Exploratory Search and Topic Summarization for Twitter,2010,article,370,21.764705882352942,4,Complex Network Analysis Techniques; Topic Modeling; Web Data Mining and Analysis,Topic Modeling,Artificial Intelligence,Computer Science,Proceedings of the International AAAI Conference on Web and Social Media,Brendan O’Connor; David Ahn; Michel Krieger,Carnegie Mellon University; Medical Education Institute; Microsoft (United States); Microsoft Research (United Kingdom),GB; US,https://doi.org/10.1609/icwsm.v4i1.14008,en,True,diamond
https://openalex.org/W1983770999,Grammar-based Genetic Programming: a survey,2010,article,370,21.764705882352942,111,Evolutionary Algorithms and Applications; Metaheuristic Optimization Algorithms Research; Reinforcement Learning in Robotics,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Genetic Programming and Evolvable Machines,Michael O’Neill; Nguyễn Xuân Hoài; Peter A. Whigham; Robert I. McKay; Yin Shan,Le Quy Don Technical University; Seoul National University; University College Dublin; University of Otago,IE; KR; NZ; VN,https://doi.org/10.1007/s10710-010-9109-y,en,True,green
https://openalex.org/W2059804788,Example-Based Learning: Integrating Cognitive and Social-Cognitive Research Perspectives,2010,article,368,21.647058823529413,154,Innovative Teaching and Learning Methods; Online and Blended Learning; Visual and Cognitive Learning Processes,Innovative Teaching and Learning Methods,Developmental and Educational Psychology,Psychology,Educational Psychology Review,Nikol Rummel; Tamara van Gog,Erasmus University Rotterdam; Ruhr University Bochum; University of Freiburg,DE; NL,https://doi.org/10.1007/s10648-010-9134-7,en,True,hybrid
https://openalex.org/W2116547831,Robot rights? Towards a social-relational justification of moral consideration,2010,article,367,21.58823529411765,71,"Ethics and Social Impacts of AI; Neuroethics, Human Enhancement, Biomedical Innovations; Psychology of Moral and Emotional Judgment",Ethics and Social Impacts of AI,Safety Research,Social Sciences,Ethics and Information Technology,Mark Coeckelbergh,University of Twente,NL,https://doi.org/10.1007/s10676-010-9235-5,en,True,hybrid
https://openalex.org/W2093512257,Digital image forensics: a booklet for beginners,2010,article,365,21.470588235294116,99,Advanced Steganography and Watermarking Techniques; Digital Media Forensic Detection; Digital and Cyber Forensics,Digital Media Forensic Detection,Computer Vision and Pattern Recognition,Computer Science,Multimedia Tools and Applications,Jean‐Luc Dugelay; Judith Redi; Wiem Taktak,Delft University of Technology; EURECOM,FR; NL,https://doi.org/10.1007/s11042-010-0620-1,en,True,hybrid
https://openalex.org/W2148270081,High-yield decomposition of surface EMG signals,2010,article,362,21.294117647058822,53,Cardiovascular and exercise physiology; Muscle activation and electromyography studies; Transcranial Magnetic Stimulation Studies,Muscle activation and electromyography studies,Biomedical Engineering,Engineering,Clinical Neurophysiology,Carlo J. De Luca; S. Hamid Nawab; Shey-Sheen Chang,Boston University; Delsys (United States),US,https://doi.org/10.1016/j.clinph.2009.11.092,en,True,green
https://openalex.org/W1551562380,Finding Optimal Solutions to Cooperative Pathfinding Problems,2010,article,359,21.11764705882353,19,Metaheuristic Optimization Algorithms Research; Modular Robots and Swarm Intelligence; Robotic Path Planning Algorithms,Robotic Path Planning Algorithms,Computer Vision and Pattern Recognition,Computer Science,Proceedings of the AAAI Conference on Artificial Intelligence,Trevor Standley,"University of California, Los Angeles",US,https://doi.org/10.1609/aaai.v24i1.7564,en,True,diamond
https://openalex.org/W1785652933,MORAL ENHANCEMENT AND FREEDOM,2010,article,359,21.11764705882353,1,"Neuroethics, Human Enhancement, Biomedical Innovations; Space Science and Extraterrestrial Life","Neuroethics, Human Enhancement, Biomedical Innovations",Cognitive Neuroscience,Neuroscience,Bioethics,John Harris,Manchester College; University of Manchester,GB,https://doi.org/10.1111/j.1467-8519.2010.01854.x,en,True,bronze
https://openalex.org/W2151666054,Mobile phone based drunk driving detection,2010,article,349,20.529411764705884,9,IoT and GPS-based Vehicle Safety Systems; Sleep and Work-Related Fatigue; Video Surveillance and Tracking Methods,Sleep and Work-Related Fatigue,Experimental and Cognitive Psychology,Psychology,,Dong Xuan; Jiangpeng Dai; Jin Teng; Xiaole Bai; Zhaohui Shen,Southeast University; The Ohio State University,CN; US,https://doi.org/10.4108/icst.pervasivehealth2010.8901,en,True,gold
https://openalex.org/W2001381166,A survey of Tactile Human–Robot Interactions,2010,article,348,20.470588235294116,71,Advanced Sensor and Energy Harvesting Materials; Modular Robots and Swarm Intelligence; Tactile and Sensory Interactions,Advanced Sensor and Energy Harvesting Materials,Biomedical Engineering,Engineering,Robotics and Autonomous Systems,Aude Billard; Brenna Argall,École Polytechnique Fédérale de Lausanne,CH,https://doi.org/10.1016/j.robot.2010.07.002,en,True,bronze
https://openalex.org/W1992563538,The spinosyn family of insecticides: realizing the potential of natural products research,2010,article,347,20.41176470588235,122,Insect Pest Control Strategies; Insect Resistance and Genetics; Insect and Pesticide Research,Insect and Pesticide Research,Insect Science,Agricultural and Biological Sciences,The Journal of Antibiotics,Herbert A. Kirst,Indianapolis Zoo,US,https://doi.org/10.1038/ja.2010.5,en,True,bronze
https://openalex.org/W1981537992,Varieties of conventional implicature,2010,article,345,20.294117647058822,58,"Logic, Reasoning, and Knowledge; Natural Language Processing Techniques; Syntax, Semantics, Linguistic Variation",Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Semantics and Pragmatics,Elin McCready,Aoyama Gakuin University,JP,https://doi.org/10.3765/sp.3.8,en,True,diamond
https://openalex.org/W2131049870,Effective Pattern Discovery for Text Mining,2010,article,345,20.294117647058822,72,Advanced Text Analysis Techniques; Data Mining Algorithms and Applications; Text and Document Classification Technologies,Data Mining Algorithms and Applications,Information Systems,Computer Science,IEEE Transactions on Knowledge and Data Engineering,Ning Zhong; Sheng‐Tang Wu; Yuefeng Li,Asia University; Maebashi Institute of Technology; Queensland University of Technology,AU; JP; TW,https://doi.org/10.1109/tkde.2010.211,en,True,green
https://openalex.org/W4230097545,WordNet,2010,book-chapter,344,20.235294117647058,18,Natural Language Processing Techniques; Semantic Web and Ontologies; Topic Modeling,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,,Christiane Fellbaum,Princeton University,US,https://doi.org/10.1007/978-90-481-8847-5_10,en,False,closed
https://openalex.org/W2143503407,A Clustering Particle Swarm Optimizer for Locating and Tracking Multiple Optima in Dynamic Environments,2010,article,339,19.941176470588236,52,Advanced Multi-Objective Optimization Algorithms; Evolutionary Algorithms and Applications; Metaheuristic Optimization Algorithms Research,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,Computer Science,IEEE Transactions on Evolutionary Computation,Changhe Li; Shengxiang Yang,Brunel University of London; Middlesex University; University of Leicester,GB,https://doi.org/10.1109/tevc.2010.2046667,en,True,green
https://openalex.org/W2007381301,Why and How Physical Activity Promotes Experience-Induced Brain Plasticity,2010,article,332,19.529411764705884,92,Functional Brain Connectivity Studies; Neural dynamics and brain function; Neuroscience and Music Perception,Functional Brain Connectivity Studies,Cognitive Neuroscience,Neuroscience,Frontiers in Neuroscience,Alexander Garthe; Dan Ehninger; Gerd Kempermann; Harish Babu; Klaus Fabel; Perla Leal‐Galicia; Susanne A. Wolf,Berlin-Brandenburger Centrum für Regenerative Therapien; German Center for Neurodegenerative Diseases; Stanford University; University of Zurich,CH; DE; US,https://doi.org/10.3389/fnins.2010.00189,en,True,gold
https://openalex.org/W2108206279,YLoc—an interpretable web server for predicting subcellular localization,2010,article,332,19.529411764705884,36,Genomics and Phylogenetic Studies; Machine Learning in Bioinformatics; RNA and protein synthesis mechanisms,Machine Learning in Bioinformatics,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Nucleic Acids Research,Jï¿ ⁄ rg Rahnenfï¿ ⁄ hrer; Oliver Kohlbacher; Sebastian Briesemeister,TU Dortmund University; University of Tübingen,DE,https://doi.org/10.1093/nar/gkq477,en,True,gold
https://openalex.org/W2111373704,Twenty years of progress: GIScience in 2010,2010,article,332,19.529411764705884,62,Data Management and Algorithms; Geographic Information Systems Studies; Human Mobility and Location-Based Analysis,Geographic Information Systems Studies,"Geography, Planning and Development",Social Sciences,Journal of Spatial Information Science,Michael F. Goodchild,"University of California, Santa Barbara",US,https://doi.org/10.5311/josis.2010.1.2,en,True,diamond
https://openalex.org/W2117587045,Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach,2010,article,329,19.352941176470587,25,Human Mobility and Location-Based Analysis; Recommender Systems and Techniques; Wireless Communication Networks Research,Human Mobility and Location-Based Analysis,Transportation,Social Sciences,Proceedings of the AAAI Conference on Artificial Intelligence,Bin Cao; Qiang Yang; Vincent W. Zheng; Xing Xie; Yu Zheng,Hong Kong University of Science and Technology; Microsoft (United States); Microsoft Research Asia (China),CN; HK; US,https://doi.org/10.1609/aaai.v24i1.7577,en,True,diamond
https://openalex.org/W1606056663,Ad Hoc Autonomous Agent Teams: Collaboration without Pre-Coordination,2010,article,324,19.058823529411764,32,Auction Theory and Applications; Multi-Agent Systems and Negotiation; Reinforcement Learning in Robotics,Auction Theory and Applications,Management Science and Operations Research,Decision Sciences,Proceedings of the AAAI Conference on Artificial Intelligence,Gal A. Kaminka; Jeffrey S. Rosenschein; Peter Stone; Sarit Kraus,Bar-Ilan University; Hebrew College; The University of Texas at Austin,IL; US,https://doi.org/10.1609/aaai.v24i1.7529,en,True,diamond
https://openalex.org/W2123843201,A WELL-POSEDNESS THEORY IN MEASURES FOR SOME KINETIC MODELS OF COLLECTIVE MOTION,2010,article,324,19.058823529411764,40,Distributed Control Multi-Agent Systems; Mathematical Biology Tumor Growth; Micro and Nano Robotics,Distributed Control Multi-Agent Systems,Computer Networks and Communications,Computer Science,Mathematical Models and Methods in Applied Sciences,J. Rosado; José A. Carrillo; José A. Cañizo,Universitat Autònoma de Barcelona,ES,https://doi.org/10.1142/s0218202511005131,en,True,green
https://openalex.org/W2037343293,Human-competitive results produced by genetic programming,2010,article,321,18.88235294117647,156,Evolutionary Algorithms and Applications; Metaheuristic Optimization Algorithms Research; Reinforcement Learning in Robotics,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Genetic Programming and Evolvable Machines,John R. Koza,Stanford University,US,https://doi.org/10.1007/s10710-010-9112-3,en,True,hybrid
https://openalex.org/W2166028204,Artificial Bee Colony algorithm for optimization of truss structures,2010,article,319,18.764705882352942,49,Advanced Multi-Objective Optimization Algorithms; Building Energy and Comfort Optimization; Topology Optimization in Engineering,Topology Optimization in Engineering,Civil and Structural Engineering,Engineering,Applied Soft Computing,Mustafa Sönmez,Aksaray University,TR,https://doi.org/10.1016/j.asoc.2010.09.003,en,False,closed
https://openalex.org/W2163406942,Combining content-based and collaborative recommendations: A hybrid approach based on Bayesian networks,2010,article,318,18.705882352941178,55,Data Management and Algorithms; Image Retrieval and Classification Techniques; Recommender Systems and Techniques,Recommender Systems and Techniques,Information Systems,Computer Science,International Journal of Approximate Reasoning,Juan F. Huete; Juan M. Fernández‐Luna; Luis M. de Campos; Miguel A. Rueda-Morales,Universidad de Granada,ES,https://doi.org/10.1016/j.ijar.2010.04.001,en,False,closed
https://openalex.org/W1486646730,Blocks World Revisited: Image Understanding Using Qualitative Geometry and Mechanics,2010,book-chapter,317,18.647058823529413,22,Advanced Image and Video Retrieval Techniques; Advanced Vision and Imaging; Human Pose and Action Recognition,Advanced Vision and Imaging,Computer Vision and Pattern Recognition,Computer Science,Lecture notes in computer science,Abhinav Gupta; Alexei A. Efros; Martial Hebert,Carnegie Mellon University,US,https://doi.org/10.1007/978-3-642-15561-1_35,en,True,green
https://openalex.org/W2168878667,Detecting communities and their evolutions in dynamic social networks—a Bayesian approach,2010,article,317,18.647058823529413,52,Complex Network Analysis Techniques; Evolutionary Game Theory and Cooperation; Opinion Dynamics and Social Influence,Complex Network Analysis Techniques,Statistical and Nonlinear Physics,Physics and Astronomy,Machine Learning,Rong Jin; Shenghuo Zhu; Tianbao Yang; Yihong Gong; Yün Chi,Michigan State University,US,https://doi.org/10.1007/s10994-010-5214-7,en,True,bronze
https://openalex.org/W1988764623,Finite mixture models and model-based clustering,2010,article,311,18.294117647058822,131,Bayesian Methods and Mixture Models; Census and Population Estimation; Statistical Distribution Estimation and Applications,Bayesian Methods and Mixture Models,Artificial Intelligence,Computer Science,Statistics Surveys,Ranjan Maitra; Volodymyr Melnykov,Iowa State University; North Dakota State University,US,https://doi.org/10.1214/09-ss053,en,True,diamond
https://openalex.org/W1529817735,Belief space planning assuming maximum likelihood observations,2010,article,308,18.11764705882353,19,Adaptive Dynamic Programming Control; Game Theory and Applications; Reinforcement Learning in Robotics,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,,Leslie Pack Kaelbling; Robert W. Platt; Russ Tedrake; Tomás Lozano‐Pérez,Massachusetts Institute of Technology,US,https://doi.org/10.15607/rss.2010.vi.037,en,True,gold
https://openalex.org/W4248995229,The quest for artificial intelligence: a history of ideas and achievements,2010,article,308,18.11764705882353,0,Artificial Intelligence Applications; Artificial Intelligence in Healthcare and Education; History of Computing Technologies,Artificial Intelligence Applications,Artificial Intelligence,Computer Science,Choice Reviews Online,,,,https://doi.org/10.5860/choice.47-5695,en,False,closed
https://openalex.org/W2005406133,Latent Semantic Analysis: five methodological recommendations,2010,article,305,17.941176470588236,80,Advanced Text Analysis Techniques; Semantic Web and Ontologies; Text and Document Classification Technologies,Advanced Text Analysis Techniques,Artificial Intelligence,Computer Science,European Journal of Information Systems,Nicholas Evangelopoulos; Victor R. Prybutok; Xiaoni Zhang,Decision Sciences (United States); Northern Kentucky University,US,https://doi.org/10.1057/ejis.2010.61,en,True,green
https://openalex.org/W3123199285,Analyzing social experiments as implemented: A reexamination of the evidence from the HighScope Perry Preschool Program,2010,article,300,17.647058823529413,61,Advanced Causal Inference Techniques; Early Childhood Education and Development; School Choice and Performance,Early Childhood Education and Development,Education,Social Sciences,Quantitative Economics,Adam Yavitz; James D. Heckman; Peter A. Savelyev; Rodrigo Pinto; Seong Hyeok Moon,American Bar Foundation,US,https://doi.org/10.3982/qe8,en,True,diamond
https://openalex.org/W2149158842,"Functional, But Not Anatomical, Separation of “What” and “When” in Prefrontal Cortex",2010,article,298,17.529411764705884,111,Memory and Neural Mechanisms; Neural Networks and Applications; Neural dynamics and brain function,Neural dynamics and brain function,Cognitive Neuroscience,Neuroscience,Journal of Neuroscience,Carlos D. Brody; Christian K. Machens; Ranulfo Romo,Howard Hughes Medical Institute; Inserm; Neuroscience Institute; Princeton University; Universidad Nacional Autónoma de México; Xidian University; École Normale Supérieure - PSL,CN; FR; IT; MX; US,https://doi.org/10.1523/jneurosci.3276-09.2010,en,True,bronze
https://openalex.org/W611271060,"Expressive processing: digital fictions, computer games, and software studies",2010,article,298,17.529411764705884,0,Digital Games and Media,Digital Games and Media,Sociology and Political Science,Social Sciences,Choice Reviews Online,,,,https://doi.org/10.5860/choice.47-4465,en,False,closed
https://openalex.org/W2164160732,Comparing and combining algorithms for computer-aided detection of pulmonary nodules in computed tomography scans: The ANODE09 study,2010,article,297,17.470588235294116,75,Lung Cancer Diagnosis and Treatment; Lung Cancer Treatments and Mutations; Radiomics and Machine Learning in Medical Imaging,Lung Cancer Diagnosis and Treatment,Pulmonary and Respiratory Medicine,Medicine,Medical Image Analysis,Alessandra Retico; Arnold M. R. Schilham; Bartjan de Hoop; Bram van Ginneken; E. López Torres; Francesco Bagagli; Francesco De Carlo; G. Gargano; Hiroshi Fujita; Ilaria Gori; Keelin Murphy; Lourdes Bolaños; Maria Evelina Fantacci; Mathias Prokop; Meindert Niemeijer; N. Camarlinghi; P. Cerello; R. Bellotti; S.C. Cheran; Sabina Tangaro; Samuel G. Armato; Saskia van Amelsvoort-van de Vorst; Takeshi Hara; Thomas Duindam,"Box (United States); Bracco (Italy); Gifu University; Istituto Nazionale di Fisica Nucleare, Sezione di Bari; Istituto Nazionale di Fisica Nucleare, Sezione di Pisa; Istituto Nazionale di Fisica Nucleare, Sezione di Torino; Radboud University Medical Center; Radboud University Nijmegen; University Medical Center Utrecht; University of Bari Aldo Moro; University of Chicago; University of Pisa",IT; JP; NL; US,https://doi.org/10.1016/j.media.2010.05.005,en,True,green
https://openalex.org/W1974365058,"Comparison and validation of the recent freely available ASTER-GDEM ver1, SRTM ver4.1 and GEODATA DEM-9S ver3 digital elevation models over Australia",2010,article,296,17.41176470588235,29,GNSS positioning and interference; Geophysics and Gravity Measurements; Synthetic Aperture Radar (SAR) Applications and Techniques,Geophysics and Gravity Measurements,Oceanography,Earth and Planetary Sciences,Australian Journal of Earth Sciences,Christian Hirt; M. S. Filmer; W. E. Featherstone,Curtin University,AU,https://doi.org/10.1080/08120091003677553,en,True,green
https://openalex.org/W1561418801,"Traveling Salesman Problem: an Overview of Applications, Formulations, and Solution Approaches",2010,book-chapter,293,17.235294117647058,115,Metaheuristic Optimization Algorithms Research; Transportation and Mobility Innovations; Vehicle Routing Optimization Methods,Vehicle Routing Optimization Methods,Industrial and Manufacturing Engineering,Engineering,InTech eBooks,Murari Lal; Rajesh Matai; Surya Prakash Singh,"Birla Institute of Technology and Science, Pilani; Indian Institute of Technology Delhi; Malaviya National Institute of Technology Jaipur",IN,https://doi.org/10.5772/12909,en,True,hybrid
https://openalex.org/W2022451103,Integrating phenotype ontologies across multiple species,2010,article,289,17.0,38,Bioinformatics and Genomic Networks; Biomedical Text Mining and Ontologies; Semantic Web and Ontologies,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Genome biology,Chris Mungall; Cynthia L. Smith; Georgios V. Gkoutos; Melissa Haendel; Michael Ashburner; Suzanna E. Lewis,Jackson Laboratory; Lawrence Berkeley National Laboratory; University of Cambridge; University of Oregon,GB; US,https://doi.org/10.1186/gb-2010-11-1-r2,en,True,gold
https://openalex.org/W2069295222,Fractional Order Calculus: Basic Concepts and Engineering Applications,2010,article,287,16.88235294117647,63,Advanced Control Systems Design; Fuzzy Logic and Control Systems; Neural Networks and Applications,Advanced Control Systems Design,Control and Systems Engineering,Engineering,Mathematical Problems in Engineering,J. A. Tenreiro Machado; João Maurício Rosário; Ricardo Enrique Gutiérrez Carvajal,Universidade Estadual de Campinas (UNICAMP),BR,https://doi.org/10.1155/2010/375858,en,True,hybrid
https://openalex.org/W2099129729,Automated home-cage behavioural phenotyping of mice,2010,article,287,16.88235294117647,52,Animal Behavior and Welfare Studies; Neurobiology and Insect Physiology Research; Zebrafish Biomedical Research Applications,Neurobiology and Insect Physiology Research,Cellular and Molecular Neuroscience,Neuroscience,Nature Communications,Andrew D. Steele; Estíbaliz Garrote; Hueihan Jhuang; T. Serre; Tomaso Poggio; Vinita Khilnani; Xinlin Yu,Brown University; California Institute of Technology; Massachusetts Institute of Technology; McGovern Institute for Brain Research,US,https://doi.org/10.1038/ncomms1064,en,True,bronze
https://openalex.org/W2010100607,Challenges and opportunities for integrating lake ecosystem modelling approaches,2010,article,285,16.764705882352942,275,Aquatic Ecosystems and Phytoplankton Dynamics; Hydrology and Watershed Management Studies; Marine and coastal ecosystems,Aquatic Ecosystems and Phytoplankton Dynamics,Environmental Chemistry,Environmental Science,Aquatic Ecology,Andrea S. Downing; Andrey G. Degermendzhy; Anne A. van Dam; Carlos Ruberto Fragoso; D. Chitamwebwa; David P. Hamilton; Dennis Trolle; Donald L. DeAngelis; Egbert H. van Nes; Erik Jeppesen; F. Hans Los; George B. Arhonditsis; Igor G. Prokopkin; J. Alex Elliott; Jan H. Janse; Jochem ‘t Hoen; Karsten Rinke; Koji Tominaga; Lars Håkanson; Lisette N. de Senerpont Domis; Matthew R. Hipsey; Pavel V. Belolipetsky; R. D. Gulati; Scott A. Wells; Sebastiaan A. Schep; Stephan Hülsmann; Svetlana N. Genova; Thomas Petzoldt; Ursula Gaedke; Vardit Makler-Pick; Wolf M. Mooij,Aarhus University; Deltares; Grønlands Naturinstitut; Helmholtz Centre for Environmental Research; IHE Delft Institute for Water Education; Institute of Biophysics; Institute of Computational Modeling; Netherlands Environmental Assessment Agency; Netherlands Institute of Ecology; Portland State University; Siberian Federal University; Swedish University of Agricultural Sciences; TU Dresden; Tanzania Fisheries Research Institute; Technion – Israel Institute of Technology; UK Centre for Ecology & Hydrology; Universidade Federal de Alagoas; University of Miami; University of Oslo; University of Potsdam; University of Toronto; University of Waikato; University of Western Australia; Wageningen University & Research,AU; BR; CA; DE; DK; GB; GL; IL; NL; NO; NZ; RU; SE; TZ; US,https://doi.org/10.1007/s10452-010-9339-3,en,True,hybrid
