id,title,year,fwci,citation_velocity,citation_count,primary_topic,topic_bucket,country,venue
https://doi.org/10.2307/j.ctt1cn6qzm.5,TACKLING WICKED PROBLEMS,2018,1.905,4.888888888888889,44.0,Educational Robotics and Engineering,Artificial Intelligence,,University of Ottawa Press eBooks
https://doi.org/10.5491/shaw.2011.2.3.210,Exposure to Volatile Organic Compounds and Possibility of Exposure to By-product Volatile Organic Compounds in Photolithography Processes in Semiconductor Manufacturing Factories,2011,2.638,2.75,44.0,Experience-Based Knowledge Management,Artificial Intelligence,KR,Safety and Health at Work
https://doi.org/10.17587/mau.22.619-624,Estimation of the Accuracy of a Control System with a Fuzzy PID Controller Based on the Approximation of the Static Characteristic of the Controller,2021,3.218,4.0,24.0,Mathematical Control Systems and Analysis,Artificial Intelligence,RU,Mekhatronika Avtomatizatsiya Upravlenie
https://doi.org/10.1016/j.knosys.2014.03.004,TPLUFIB-WEB: A fuzzy linguistic Web system to help in the treatment of low back pain problems,2014,4.2396,2.0,26.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,ES,Knowledge-Based Systems
https://doi.org/10.1134/s1064562410020444,Localization of invariant compact sets of discrete systems,2010,4.0594,1.7647058823529411,30.0,Mathematical Control Systems and Analysis,Artificial Intelligence,RU,Doklady Mathematics
https://doi.org/10.3390/sym17030410,Prospects for Using Finite Algebraic Rings for Constructing Discrete Coordinate Systems,2025,9.2133,2.5,5.0,Mathematical Control Systems and Analysis,Artificial Intelligence,KZ,Symmetry
https://doi.org/10.1109/icedcs60513.2023.00051,Genetic Algorithm Optimization of Concrete Frame Structure Based on Improved Random Forest,2023,3.318,4.75,19.0,AI and Multimedia in Education,Artificial Intelligence,China,
https://doi.org/10.1007/978-3-319-27267-2_6,Generalized Nets as a Tool for the Modelling of Data Mining Processes,2016,3.0476,2.909090909090909,32.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Studies in computational intelligence
https://doi.org/10.1142/s0219265921470010,Design of Online and Offline Integration Teaching System for Body Sense Dance Based on Cloud Computing,2021,2.9382,4.166666666666667,25.0,AI and Multimedia in Education,Artificial Intelligence,China,Journal of Interconnection Networks
https://doi.org/10.1109/msec.2020.3037446,Are We Preparing Students to Build Security In? A Survey of European Cybersecurity in Higher Education Programs [Education],2021,3.0796,4.0,24.0,Experience-Based Knowledge Management,Artificial Intelligence,DK,IEEE Security & Privacy
https://doi.org/10.1155/2017/2157852,Application of the Intuitionistic Fuzzy InterCriteria Analysis Method with Triples to a Neural Network Preprocessing Procedure,2017,2.9134,3.1,31.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Computational Intelligence and Neuroscience
https://doi.org/10.1007/978-3-319-26211-6_26,InterCriteria Analysis of Generation Gap Influence on Genetic Algorithms Performance,2015,4.0969,2.0,24.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Advances in intelligent systems and computing
https://doi.org/10.1007/s44196-024-00641-2,Creating Personalized Higher Education Teaching System Using Fuzzy Association Rule Mining,2024,4.0909,4.333333333333333,13.0,AI and Multimedia in Education,Artificial Intelligence,China,International Journal of Computational Intelligence Systems
https://doi.org/10.3390/math12132120,Synthesis of Optimal Correction Functions in the Class of Disjunctive Normal Forms,2024,4.0909,4.333333333333333,13.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UZ,Mathematics
https://doi.org/10.18421/tem101-46,Implementation of Industry 4.0 Using E-learning and M-learning Approaches in Technically-Oriented Education,2021,3.0781,3.8333333333333335,23.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,,TEM Journal
https://doi.org/10.1155/2022/2604408,Application of Virtual Reality Technology in Film and Television Animation Based on Artificial Intelligence Background,2022,2.7744,4.6,23.0,Artificial Intelligence Applications,Artificial Intelligence,China,Scientific Programming
https://doi.org/10.1016/j.na.2007.04.040,On the stability of invariant sets of systems with impulse effect,2007,2.4325,2.35,47.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,Nonlinear Analysis
https://doi.org/10.1109/glocom.2005.1578345,IEEE Global Telecommunications Conference,2005,2.5403,2.136363636363636,47.0,Educational Robotics and Engineering,Artificial Intelligence,,"GLOBECOM '05. IEEE Global Telecommunications Conference, 2005."
https://doi.org/10.1109/ewdts.2014.7027104,The levels of target resources development in computer systems,2014,4.0901,1.8461538461538465,24.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,
https://doi.org/10.1016/j.procs.2016.07.424,Towards a Cognitive Multi-agent System for Building Control,2016,5.3024,1.5454545454545454,17.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,AT,Procedia Computer Science
https://doi.org/10.1016/j.measurement.2021.110179,Three-dimensional micro-displacement measurement method based on capacitance-grating sensor,2021,2.6597,4.166666666666667,25.0,AI and Multimedia in Education,Artificial Intelligence,China,Measurement
https://doi.org/10.31149/ijie.v2i5.496,IOT connected with e-learning,2019,2.6009,3.625,29.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,United States,International Journal on Integrated Education
https://doi.org/10.1109/ewdts.2011.6116606,Checkability of the digital components in safety-critical systems: Problems and solutions,2011,2.1379,2.875,46.0,Mathematical Control Systems and Analysis,Artificial Intelligence,EC,
https://doi.org/10.1007/978-3-319-11313-5_9,InterCriteria Decision Making Approach to EU Member States Competitiveness Analysis: Temporal and Threshold Analysis,2014,3.9861,1.8461538461538465,24.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Advances in intelligent systems and computing
https://doi.org/10.2507/28th.daaam.proceedings.167,Technology of Multi-Agent Control for Industrial Automation with Logical Processing of Contradictions,2017,4.272,2.0,20.0,Mathematical Control Systems and Analysis,Artificial Intelligence,,Annals of DAAAM for ... & proceedings of the ... International DAAAM Symposium
https://doi.org/10.15439/2016f137,InterCriteria Analysis of ACO Start Startegies,2016,3.3603,2.363636363636364,26.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Annals of Computer Science and Information Systems
https://doi.org/10.12988/ams.2013.13226,Balanced intuitionistic fuzzy graphs,2013,2.9655,2.2857142857142856,32.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,,Applied Mathematical Sciences
https://doi.org/10.1080/18756891.2014.963976,The Generalized Inverse of Atanassov's Intuitionistic Fuzzy Matrices,2014,2.9602,2.3846153846153846,31.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,India,International Journal of Computational Intelligence Systems
https://doi.org/10.1515/9783110693713-002,2. Deictic reference in space,2022,4.45,2.8,14.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,
https://doi.org/10.1109/dt.2014.6868692,Safety-related instrumentation and control systems and a problem of the hidden faults,2014,3.2721,2.1538461538461537,28.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,
https://doi.org/10.5381/jot.2009.8.5.a3,Creating Reusable Software Component from Object-Oriented Legacy System through Reverse Engineering.,2009,3.1536,1.8333333333333333,33.0,Experience-Based Knowledge Management,Artificial Intelligence,India,The Journal of Object Technology
https://doi.org/10.1049/cp:20060632,Applying psychoanalytic and neuro-scientific models to automation,2006,5.1173,1.0,21.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,AT,
https://doi.org/10.1007/s12543-013-0156-y,"Similarity Relations, Invertibility and Eigenvalues of Intuitoinistic Fuzzy Matrix",2013,2.8854,2.2857142857142856,32.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,India,Fuzzy Information and Engineering
https://doi.org/10.1080/00207543.2015.1125545,Virtual engineering process (VEP): a knowledge representation approach for building bio-inspired distributed manufacturing DNA,2015,2.6706,2.6666666666666665,32.0,Experience-Based Knowledge Management,Artificial Intelligence,AU,International Journal of Production Research
https://doi.org/10.1109/dessert.2018.8409117,Multi-criteria decision making for selecting a rational IoT platform,2018,1.6422,4.555555555555555,41.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,"2018 IEEE 9th International Conference on Dependable Systems, Services and Technologies (DESSERT)"
https://doi.org/10.1007/978-3-030-05321-5_1,Overview of the ImPACT Tough Robotics Challenge and Strategy for Disruptive Innovation in Safety and Security,2019,4.1316,2.25,18.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,Springer tracts in advanced robotics
https://doi.org/10.1007/s11786-013-0161-x,Intuitionistic Fuzzy Logic Control for Heater Fans,2013,2.4885,2.571428571428572,36.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,PK,Mathematics in Computer Science
https://doi.org/10.1109/tii.2005.844428,Communication Architectures for Electrical Drives,2005,2.3064,2.090909090909091,46.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,Italy,IEEE Transactions on Industrial Informatics
https://doi.org/10.1016/j.enpol.2024.114350,Optimizing biomass energy production in the southern region of Iran: A deterministic MCDM and machine learning approach in GIS,2024,3.9187,4.0,12.0,AI and Multimedia in Education,Artificial Intelligence,IR,Energy Policy
https://doi.org/10.1109/robot.1992.220030,Development of inspection robot for nuclear power plant,2003,2.2843,1.9583333333333333,47.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,
https://doi.org/10.1007/978-3-642-38610-7_39,Substitution Tasks Method for Discrete Optimization,2013,4.0734,1.5714285714285714,22.0,Mathematical Control Systems and Analysis,Artificial Intelligence,PL,Lecture notes in computer science
https://doi.org/10.1109/idaacs.2015.7340699,PLC based system for remote liquids level control with radar sensor,2015,4.0113,1.75,21.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,
https://doi.org/10.18421/tem112-28,Digital Technologies in Environmental Education,2022,2.6357,4.2,21.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,SK,TEM Journal
https://doi.org/10.5647/jsoee.26.4_21,Environmental Education in Formal Education in Japan,2017,2.7022,2.8,28.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,Japanese Journal of Environmental Education
https://doi.org/10.1016/j.dam.2009.06.021,Positivity of third order linear recurrence sequences,2009,3.6237,1.5,27.0,Mathematical Control Systems and Analysis,Artificial Intelligence,TH,Discrete Applied Mathematics
https://doi.org/10.1142/s0219265921470216,Analysis of the Construction of Dance Teaching System Based on Digital Media Technology,2022,2.7744,4.0,20.0,AI and Multimedia in Education,Artificial Intelligence,China,Journal of Interconnection Networks
https://doi.org/10.1155/2022/6946616,Application and Analysis of Artificial Intelligence Graphic Element Algorithm in Digital Media Art Design,2022,2.7744,4.0,20.0,Artificial Intelligence Applications,Artificial Intelligence,China,Mobile Information Systems
https://doi.org/10.1109/ieeeconf53624.2021.9668020,A Comprehensive Study of Distinctive Methods of Waste Segregation and Management,2021,2.1569,4.333333333333333,26.0,Artificial Intelligence Applications,Artificial Intelligence,India,2021 Third International Sustainability and Resilience Conference: Climate Change
https://doi.org/10.4453/rifp.2017.0006,La regolazione dinamica dei processi affettivi attraverso la mediazione semiotica,2017,2.7048,2.7,27.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,DK,VBN Forskningsportal (Aalborg Universitet)
https://doi.org/10.1007/s11036-020-01675-4,Feature Extraction for Medical CT Images of Sports Tear Injury,2020,2.4482,3.571428571428572,25.0,AI and Multimedia in Education,Artificial Intelligence,China,Mobile Networks and Applications
https://doi.org/10.1109/iccas.2010.5670249,Development of an industrial robot manipulator for the easy and safe human-robot cooperation,2010,4.5104,1.1764705882352942,20.0,Educational Robotics and Engineering,Artificial Intelligence,KR,ICCAS 2010
https://doi.org/10.1155/2020/2154928,Antenna Optimization Design Based on Deep Gaussian Process Model,2020,1.9044,4.285714285714286,30.0,AI and Multimedia in Education,Artificial Intelligence,China,International Journal of Antennas and Propagation
https://doi.org/10.1515/jisys-2022-0204,Evaluation and analysis of teaching quality of university teachers using machine learning algorithms,2023,2.8165,4.25,17.0,AI and Multimedia in Education,Artificial Intelligence,China,Journal of Intelligent Systems
https://doi.org/10.1007/978-3-031-09173-5_61,On the Temporal Intuitionistic Fuzzy Sets,2022,2.0541,4.8,24.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Lecture notes in networks and systems
https://doi.org/10.7546/nifs.2019.25.1.43-58,Improved intuitionistic fuzzy composite relation and its application to medical diagnostic process,2019,2.8003,2.875,23.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,NG,Notes on Intuitionistic Fuzzy Sets
https://doi.org/10.2478/cttr-2013-0915,Determination of Carbonyl Compounds in Cigarette Mainstream Smoke. The CORESTA 2010 Collaborative Study and Recommended Method,2012,3.5362,1.6,24.0,Experience-Based Knowledge Management,Artificial Intelligence,United Kingdom,Beiträge zur Tabakforschung international
https://doi.org/10.7771/1541-5015.1676,Design and Evaluation of a Problem-Based Learning Environment for Teacher Training,2017,2.7001,2.6,26.0,Educational Robotics and Engineering,Artificial Intelligence,Germany,Interdisciplinary Journal of Problem-based Learning
https://doi.org/10.1109/iecon.2008.4758515,Robot system for cloth handling,2008,3.99072621,1.2105263157894737,23.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,
https://doi.org/10.1007/978-981-16-4258-6_28,Application of Artificial Intelligence Technology in Information Retrieval of University Library,2022,4.1076,2.6,13.0,Artificial Intelligence Applications,Artificial Intelligence,China,Lecture notes in electrical engineering
https://doi.org/10.1007/s00779-019-01225-0,Gesture recognition algorithm based on image information fusion in virtual reality,2019,2.4681,3.125,25.0,AI and Multimedia in Education,Artificial Intelligence,China,Personal and Ubiquitous Computing
https://doi.org/10.1007/978-3-319-13206-8_3,Soft Computing Algorithm for Arithmetic Multiplication of Fuzzy Sets Based on Universal Analytic Models,2014,2.5366,2.3076923076923075,30.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,Communications in computer and information science
https://doi.org/10.17265/1548-7709/2016.02.002,Virtual Education Space,2016,4.2847,1.5454545454545454,17.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,,Journal of Communication and Computer
https://doi.org/10.1016/j.ress.2018.02.018,A new methodology for facilitating the design of safety-related parts of control systems in machines according to ISO 13849:2006 standard,2018,2.7101,2.6666666666666665,24.0,Experience-Based Knowledge Management,Artificial Intelligence,ES,Reliability Engineering & System Safety
https://doi.org/10.3167/proj.2010.040103,Understanding Characters,2010,0.4659,5.352941176470588,91.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,Projections
https://doi.org/10.1016/j.applthermaleng.2016.10.022,Air curtain application in a purged unified pod,2016,3.1041,2.090909090909091,23.0,Experience-Based Knowledge Management,Artificial Intelligence,TW,Applied Thermal Engineering
https://doi.org/10.1016/j.future.2016.04.022,Towards an experience based collective computational intelligence for manufacturing,2016,3.9756,1.6363636363636365,18.0,Experience-Based Knowledge Management,Artificial Intelligence,AU,Future Generation Computer Systems
https://doi.org/10.1049/ic:20050217,Project ARS - the next step towards an intelligent environment,2005,5.4803,0.7272727272727273,16.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,
https://doi.org/10.15439/2015f223,InterCriteria Analysis of a Model Parameters Identification using Genetic Algorithm,2015,2.5644,2.333333333333333,28.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Annals of Computer Science and Information Systems
https://doi.org/10.3233/jifs-189829,Application research of artificial intelligence English audio translation system based on fuzzy algorithm,2021,2.6584,3.333333333333333,20.0,Artificial Intelligence Applications,Artificial Intelligence,China,Journal of Intelligent & Fuzzy Systems
https://doi.org/10.1155/2021/1104248,Film and TV Animation Production Based on Artificial Intelligence AlphaGd,2021,2.2386,3.8333333333333335,23.0,Artificial Intelligence Applications,Artificial Intelligence,China,Mobile Information Systems
https://doi.org/10.3846/13926292.2006.9637327,EXPRESSIONS OF SOLUTIONS OF ORDINARY DIFFERENTIAL EQUATIONS BY STANDARD FUNCTIONS,2006,2.3302,1.809523809523809,38.0,Mathematical Control Systems and Analysis,Artificial Intelligence,LT,Mathematical Modelling and Analysis
https://doi.org/10.1007/s00500-005-0524-6,Quasi-copulas and copulas on a discrete scale,2005,4.1147,1.0,22.0,Mathematical Control Systems and Analysis,Artificial Intelligence,SK,Soft Computing
https://doi.org/10.1109/iros58592.2024.10802062,Arm-Constrained Curriculum Learning for Loco-Manipulation of a Wheel-Legged Robot,2024,3.6352,3.6666666666666665,11.0,Educational Robotics and Engineering,Artificial Intelligence,China,
https://doi.org/10.1109/tfuzz.2024.3440264,Stability and Filtering for Delayed Discrete-Time T-S Fuzzy Systems via Membership-Dependent Approaches,2024,3.6182,3.6666666666666665,11.0,Mathematical Control Systems and Analysis,Artificial Intelligence,China,IEEE Transactions on Fuzzy Systems
https://doi.org/10.1590/s1852-48342014000200005,Effect of post-curing treatment on mechanical properties of composite resins.,2014,2.9599,1.9230769230769231,25.0,Experience-Based Knowledge Management,Artificial Intelligence,AR,PubMed
https://doi.org/10.1007/s11036-023-02244-1,Image Identification Method of Ice Thickness on Transmission Line Based on Visual Sensing,2023,2.7432,4.0,16.0,AI and Multimedia in Education,Artificial Intelligence,SA,Mobile Networks and Applications
https://doi.org/10.1007/bfb0043792,On invariant measures of filtering processes,2006,1.8132,2.1904761904761907,46.0,Mathematical Control Systems and Analysis,Artificial Intelligence,PL,Lecture notes in control and information sciences
https://doi.org/10.1109/sice.2002.1195629,Development of small robot for home floor cleaning,2003,2.2843,1.6666666666666667,40.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,
https://doi.org/10.1007/s10458-012-9214-9,An emotion understanding framework for intelligent agents based on episodic and semantic memories,2013,3.9815,1.3571428571428572,19.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,IR,Autonomous Agents and Multi-Agent Systems
https://doi.org/10.1007/s00500-020-04959-9,Analysis of social networks and Wi-Fi networks by using the concept of picture fuzzy graphs,2020,2.4692,3.142857142857143,22.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,HU,Soft Computing
https://doi.org/10.1016/j.jaubas.2016.12.004,A note on the stability and boundedness of solutions to non-linear differential systems of second order,2017,1.0405,4.7,47.0,Mathematical Control Systems and Analysis,Artificial Intelligence,TR,Journal of the Association of Arab Universities for Basic and Applied Sciences
https://doi.org/10.1109/access.2021.3091430,Human Motion Target Posture Detection Algorithm Using Semi-Supervised Learning in Internet of Things,2021,2.3788,3.5,21.0,AI and Multimedia in Education,Artificial Intelligence,China,IEEE Access
https://doi.org/10.5840/philtoday202149392,On the Limit of Artificial Intelligence,2021,2.2386,3.6666666666666665,22.0,Diverse Interdisciplinary Research Studies,Artificial Intelligence,,Philosophy Today
https://doi.org/10.1016/j.jde.2012.11.020,Prolongational limit sets of control systems,2012,2.6743,1.8666666666666667,28.0,Mathematical Control Systems and Analysis,Artificial Intelligence,BR,Journal of Differential Equations
https://doi.org/10.1016/j.neucom.2014.01.075,Evolutionary algorithm and decisional DNA for multiple travelling salesman problem,2014,2.96,1.8461538461538465,24.0,Experience-Based Knowledge Management,Artificial Intelligence,AU,Neurocomputing
https://doi.org/10.3934/math.2025088,Fundamental theorems of group isomorphism under the framework of complex intuitionistic fuzzy set,2025,7.6229,2.0,4.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,PK,AIMS Mathematics
https://doi.org/10.3389/feduc.2025.1680937,The impact of teachers' teaching strategies on students' deep learning in online learning environments: the mediating role of learning interaction,2025,7.6229,2.0,4.0,AI and Multimedia in Education,Artificial Intelligence,China,Frontiers in Education
https://doi.org/10.1080/01969722.2017.1418265,Manufacturing Data Analysis in Internet of Things/Internet of Data (IoT/IoD) Scenario,2018,2.3664,2.7777777777777777,25.0,Experience-Based Knowledge Management,Artificial Intelligence,India,Cybernetics & Systems
https://doi.org/10.1515/jisys-2024-0237,Applications of integrating artificial intelligence and big data: A comprehensive analysis,2024,3.4389,3.6666666666666665,11.0,AI and Multimedia in Education,Artificial Intelligence,SA,Journal of Intelligent Systems
https://doi.org/10.1080/17457300902885769,Injury data needs and opportunities in Europe,2009,3.4895,1.2777777777777777,23.0,Diverse Interdisciplinary Research Studies,Artificial Intelligence,AT,International Journal of Injury Control and Safety Promotion
https://doi.org/10.1145/3382743,Artificial intelligence and the future of professional work,2020,2.0401,3.571428571428572,25.0,Artificial Intelligence Applications,Artificial Intelligence,United Kingdom,Communications of the ACM
https://doi.org/10.1111/j.1467-842x.2004.00329.x,Continuous‐Time Stochastic Processes with Cyclical Long‐Range Dependence,2004,2.7748,1.3478260869565215,31.0,Mathematical Control Systems and Analysis,Artificial Intelligence,AU,Australian & New Zealand Journal of Statistics
https://doi.org/10.1007/978-3-031-53622-9_2,The Valuation of Intangible Assets: An Introduction,2024,5.3091,2.333333333333333,7.0,Artificial Intelligence Applications,Artificial Intelligence,Italy,
https://doi.org/10.1016/j.iatssr.2014.05.004,The possibility of holistic safety education in Japan: From the perspective of Education for Sustainable Development (ESD),2014,2.1144,2.3846153846153846,31.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,IATSS Research
https://doi.org/10.1002/smr.481,The multiple quality models paradox: how much ‘best practice’ is just enough?,2011,3.077,1.5,24.0,Experience-Based Knowledge Management,Artificial Intelligence,CH,Journal of Software Maintenance and Evolution Research and Practice
https://doi.org/10.1007/978-981-96-0868-3_20,Using Generative AI to Improve Library Book Classification Accuracy: The Role of Increased Training Data,2024,5.2106,2.333333333333333,7.0,Artificial Intelligence Applications,Artificial Intelligence,Japan,Lecture notes in computer science
https://doi.org/10.1038/scientificamericanmind1109-76,Artificial Intelligence,2009,2.7134,1.5555555555555556,28.0,Artificial Intelligence Applications,Artificial Intelligence,,Scientific American Mind
https://doi.org/10.1109/sice.2006.314981,Robot Design and Environment Design - Waseda Robot-House Project,2006,2.8554,1.3333333333333333,28.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,2006 SICE-ICASE International Joint Conference
https://doi.org/10.1108/978-1-80455-157-820231003,Applications of Artificial Intelligence (AI) in the Tourism Industry: A Futuristic Perspective,2023,4.5489,2.25,9.0,Artificial Intelligence Applications,Artificial Intelligence,India,
https://doi.org/10.1007/978-3-642-39802-5_25,Modulating Behaviors Using Allostatic Control,2013,2.7156,1.7857142857142858,25.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,ES,Lecture notes in computer science
https://doi.org/10.1109/tcyb.2018.2877554,IEEE Transactions on Cybernetics,2018,2.5335,2.4444444444444446,22.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,HK,IEEE Transactions on Cybernetics
https://doi.org/10.1007/s11036-021-01881-8,Research on the Dynamic Monitoring System Model of University Network Public Opinion under the Big Data Environment,2022,2.3593,3.6,18.0,AI and Multimedia in Education,Artificial Intelligence,China,Mobile Networks and Applications
https://doi.org/10.1016/j.patrec.2020.04.033,Three-dimensional reconstruction of CT image features based on multi-threaded deep learning calculation,2020,2.1948,3.142857142857143,22.0,AI and Multimedia in Education,Artificial Intelligence,China,Pattern Recognition Letters
https://doi.org/10.1007/978-3-030-77080-8_26,Cross-Cultural Design and Evaluation of Robot Prototypes Based on Kawaii (Cute) Attributes,2021,3.9488,2.0,12.0,Educational Robotics and Engineering,Artificial Intelligence,United States,Lecture notes in computer science
https://doi.org/10.1016/j.measurement.2021.109449,Coverage hole detection method of wireless sensor network based on clustering algorithm,2021,2.0999,3.5,21.0,AI and Multimedia in Education,Artificial Intelligence,China,Measurement
https://doi.org/10.1109/health.2007.381605,Automated Recognition of Complex Agitation Behavior of Dementia Patients Using Video Camera,2007,2.9024,1.3,26.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,SG,
https://doi.org/10.3233/shti231331,Implementation of Digital Health Ethics: A First Step with the Adoption of 16 European Ethical Principles for Digital Health,2024,4.9443,2.333333333333333,7.0,Artificial Intelligence Applications,Artificial Intelligence,France,Studies in health technology and informatics
https://doi.org/10.5815/ijieeb.2014.04.07,Optimized Solution of Two Bar Truss Design Using Intuitionistic Fuzzy Optimization Technique,2014,4.4991,1.0769230769230769,14.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,India,International Journal of Information Engineering and Electronic Business
https://doi.org/10.1016/s0076-6879(80)65019-8,Classification - Content Regulation and Convergent Media,2012,4.4219,1.0,15.0,Artificial Intelligence Applications,Artificial Intelligence,,ARC Centre of Excellence for Creative Industries and Innovation; Creative Industries Faculty; Institute for Creative Industries and Innovation
https://doi.org/10.1007/s11036-023-02187-7,Abnormal Behavior Determination Model of Multimedia Classroom Students Based on Multi-task Deep Learning,2023,2.4906,3.75,15.0,AI and Multimedia in Education,Artificial Intelligence,China,Mobile Networks and Applications
https://doi.org/10.15407/techned2017.06.072,IMITATION MODELING OF THE BALANCING ELECTRICITY MARKET FUNCTIONING TAKING INTO ACCOUNT SYSTEM CONSTRAINTS ON THE PARAMETERS OF THE IPS OF UKRAINE MODE,2017,2.2889,2.4,24.0,Mathematical Control Systems and Analysis,Artificial Intelligence,,Tekhnichna Elektrodynamika
https://doi.org/10.5026/jgeography.134.53,"Problems Associated with the Dispersal and Permanent Storage of Scientific Specimens and Materials in Universities, and Challenges for the Future",2025,8.5798,1.5,3.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,Journal of Geography (Chigaku Zasshi)
https://doi.org/10.1016/j.eij.2024.100608,Innovation of teaching mechanism of music course integrating artificial intelligence technology: ITMMCAI-MCA-ACNN approach,2025,8.5798,1.5,3.0,Artificial Intelligence Applications,Artificial Intelligence,China,Egyptian Informatics Journal
https://doi.org/10.1080/14735780600961429,Animal Pedagogy: The Origin of ‘Man’ in Rousseau and Herder,2006,4.5182,0.7619047619047619,16.0,Diverse Interdisciplinary Research Studies,Artificial Intelligence,,"Culture, theory and critique/Culture, theory & critique"
https://doi.org/10.22260/isarc2006/0031,Environment Design for Human-Robot Symbiosis - Introduction of WABOT-HOUSE Project -,2006,4.5182,0.7619047619047619,16.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,Proceedings of the ... ISARC
https://doi.org/10.1016/j.asoc.2022.108449,The fuzzy filter based on the method of areas’ ratio,2022,2.081,3.8,19.0,Mathematical Control Systems and Analysis,Artificial Intelligence,RU,Applied Soft Computing
https://doi.org/10.1109/icinfa.2015.7279709,Research of remote measurement and control technology of UAV based on mobile communication networks,2015,3.5611,1.4166666666666667,17.0,AI and Multimedia in Education,Artificial Intelligence,China,
https://doi.org/10.3901/jme.2025.03.130,Human-robot Autonomous Collaboration Method of Smart Manufacturing Systems Based on Large Language Model and Machine Vision,2025,8.4993,1.5,3.0,Artificial Intelligence Applications,Artificial Intelligence,China,Journal of Mechanical Engineering
https://doi.org/10.18514/mmn.2014.784,The Riesz-Kolmogorov theorem on metric spaces,2014,2.5387,1.8461538461538465,24.0,Mathematical Control Systems and Analysis,Artificial Intelligence,,Miskolc mathematical notes/Mathematical notes
https://doi.org/10.2307/j.ctv62hfq7.15,FROM OPEN ACCESS TO DIGITAL COMMONS,2018,3.81,1.5555555555555556,14.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,,
https://doi.org/10.1007/978-3-319-69989-9_13,Mathematical Model and Parametrical Identification of Ecopyrogenesis Plant Based on Soft Computing Techniques,2017,3.6735,1.5,15.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,"Studies in systems, decision and control"
https://doi.org/10.1007/978-3-030-32090-4_2,On Interval Valued Intuitionistic Fuzzy Sets,2019,2.7543,2.25,18.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Studies in fuzziness and soft computing
https://doi.org/10.1109/electronica.2018.8439168,Modeling of Electronic Circuits with Generalized Nets,2018,2.4433,2.333333333333333,21.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,
https://doi.org/10.1045/july2007-rieger,Select for Success,2007,3.3808,1.05,21.0,Educational Robotics and Engineering,Artificial Intelligence,,D-Lib Magazine
https://doi.org/10.1080/01969720119468,MACHINERY FOR ARTIFICIAL EMOTIONS,2001,3.8191,0.7692307692307693,20.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,Cybernetics & Systems
