paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,doi,language,is_oa,oa_status,paper_age,author_count,institution_count,country_count,topic_bucket,venue_group,sector,sample_year,sample_weight,novelty_proxy
https://openalex.org/W4412616010,A Comparative Study of Human and Online Machine Translation of English Passive Sentences,2025,2025-07-01,article,0.0,0.0,2.0,Natural Language Processing Techniques,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,Linguistics,journal,Linbing Wang,East China University of Science and Technology,https://openalex.org/I143593769,CN,https://doi.org/10.35534/lin.0702012,en,True,hybrid,1,1,1,1,NLP,Article / Journal,Academia,2025,79.78969826272478,0.657
https://openalex.org/W4412763628,ADMINISTRATIVE PRACTICES AND ITS IMPACT ON EMPLOYEE PERFORMANCE,2025,2025-06-30,article,0.0,0.0,0.0,Organizational and Employee Performance,Organizational and Employee Performance,Artificial Intelligence,Computer Science,Physical Sciences,Qalaai Zanist Scientific Journal,journal,,,,,https://doi.org/10.25212/lfu.qzj.10.2.50,en,True,diamond,1,0,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4414304175,Mixture of experts (MoE): A big data perspective,2025,2025-09-17,article,17.0,8.5,185.0,Anomaly Detection Techniques and Applications; Time Series Analysis and Forecasting; Artificial Intelligence in Healthcare,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Information Fusion,journal,Wensheng Gan; Zhenyao Ning; Zhenlian Qi; Philip S. Yu,Jinan University; Shantou University; Guangdong Polytechnic Normal University; University of Illinois Chicago; University of Chicago,https://openalex.org/I159948400; https://openalex.org/I32574673; https://openalex.org/I4210122543; https://openalex.org/I39422238; https://openalex.org/I40347166,CN; US,https://doi.org/10.1016/j.inffus.2025.103664,en,False,closed,1,4,5,2,Healthcare AI,Article / Journal,Academia,2025,79.78969826272478,0.001
https://openalex.org/W4416250960,Bayesian Graph Convolutional Neural Network with Noise Injection,2025,2025-06-30,article,0.0,0.0,14.0,Advanced Graph Neural Networks; Adversarial Robustness in Machine Learning; Explainable Artificial Intelligence (XAI),Advanced Graph Neural Networks,Artificial Intelligence,Computer Science,Physical Sciences,,,Dongdong Nian; Xueqiong Yuan; Erçan E. Kuruoğlu,Tsinghua University,https://openalex.org/I99065089,CN,https://doi.org/10.1109/ijcnn64981.2025.11227898,,False,closed,1,3,1,1,AI Ethics & Fairness,Article / Journal,Academia,2025,79.78969826272478,0.416
https://openalex.org/W7106247345,Cross-layer structure information fusion for deep multi-view clustering,2025,2025-11-21,article,0.0,0.0,24.0,Advanced Graph Neural Networks; Domain Adaptation and Few-Shot Learning; Face and Expression Recognition,Advanced Graph Neural Networks,Artificial Intelligence,Computer Science,Physical Sciences,Expert Systems with Applications,journal,Jun Li; Guojun Li; Haojie Du; Kai Xu; Baozhu Chen,Anhui Polytechnic University,https://openalex.org/I70908550,CN,https://doi.org/10.1016/j.eswa.2025.130448,en,False,closed,1,5,1,1,Computer Vision,Article / Journal,Academia,2025,79.78969826272478,0.241
https://openalex.org/W7117309533,AI+ National Defense Education in Universities: Why? What to Do?,2025,2025-10-26,article,0.0,0.0,0.0,Educational Technology and Pedagogy; Ethics and Social Impacts of AI; Ideological and Political Education,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,Lecture Notes in Education Arts Management and Social Science,journal,Yufei Zhang; Pei Yan; Shuying Hou,Shaanxi Normal University,https://openalex.org/I88830068,CN,https://doi.org/10.18063/lne.v3i9.975,,True,hybrid,1,3,1,1,AI Ethics & Fairness,Article / Journal,Academia,2025,79.78969826272478,0.843
https://openalex.org/W4410867463,Digital risk implications in AI and machine learning (ML) models,2025,2025-05-29,article,0.0,0.0,0.0,Explainable Artificial Intelligence (XAI),Explainable Artificial Intelligence (XAI),Artificial Intelligence,Computer Science,Physical Sciences,The business & management collection.,journal,Amalia Barthel,,,,https://doi.org/10.69645/keev1852,en,False,closed,1,1,0,0,AI Ethics & Fairness,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4416796561,"Quantum Computing—Foundations, Principles, and Modern Applications",2025,2025-11-28,book-chapter,0.0,0.0,0.0,Quantum Computing Algorithms and Architecture; Quantum-Dot Cellular Automata; Nanotechnology research and applications,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,,,M. Bharathi; V Madhurima; Sandhya Kumari G.; Saleha Tabassum; N. Ashok Kumar; K. Neelima; N. Padmaja,,,,https://doi.org/10.1201/9781003538950-10,en,False,closed,1,7,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4415981158,Tenyidie Named Entity Recognition - Corpus creation and Machine/Deep Learning applications,2025,2025-11-07,preprint,0.0,0.0,0.0,Topic Modeling; Natural Language Processing Techniques; Sentiment Analysis and Opinion Mining,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,Research Square,repository,Teisovi Angami; Themrichon Tuithung,National Institute of Technology Nagaland,https://openalex.org/I3131484930,IN,https://doi.org/10.21203/rs.3.rs-3621158/v1,,True,green,1,2,1,1,NLP,Preprint,Academia,2025,79.78969826272478,0.843
https://openalex.org/W4408257294,MQATG: An Automatic Military Equipment Question-Answer Test Case Generation Framework Using Large Language Models,2025,2025-01-01,book-chapter,0.0,0.0,16.0,Topic Modeling; Natural Language Processing Techniques; Software Engineering Research,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,Communications in computer and information science,book series,Tongtong Bai; Song Huang; Yunhuan Wu; Binsheng Hong; Jiangtao Lu; Zhen Yang; Jinchang Hu; Min Gu; Yubin Qu,PLA Army Engineering University; Jiangxi University of Finance and Economics,https://openalex.org/I4210163363; https://openalex.org/I59649739,CN,https://doi.org/10.1007/978-981-96-1809-5_38,en,False,closed,1,9,2,1,NLP,Book chapter,Academia,2025,79.78969826272478,0.371
https://openalex.org/W4415708196,Redundancy Optimization via Mutual Information for Unsupervised Domain Adaptation,2025,2025-06-30,article,0.0,0.0,30.0,Domain Adaptation and Few-Shot Learning; Face recognition and analysis; Advanced Neural Network Applications,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,Computer Science,Physical Sciences,,,Xing Wei; Dexuan Zhao; Fan Yang; Taizhang Hu; Chong Zhao; Yang Lu,Hefei University of Technology; Hefei University,https://openalex.org/I16365422; https://openalex.org/I39774598,CN,https://doi.org/10.1109/icme59968.2025.11209934,,False,closed,1,6,2,1,Computer Vision,Article / Journal,Academia,2025,79.78969826272478,0.173
https://openalex.org/W4408145457,Trading Computing Power for Reducing Communication Loads: A Semantic Communication Perspective,2025,2025-03-04,article,5.0,2.5,33.0,Cognitive Computing and Networks; Semantic Web and Ontologies,Cognitive Computing and Networks,Artificial Intelligence,Computer Science,Physical Sciences,IEEE Transactions on Communications,journal,Guangyuan Zheng; Miaowen Wen; Lexi Xu; Zhiguo Ding,South China University of Technology; China United Network Communications Group (China); Khalifa University of Science and Technology,https://openalex.org/I90610280; https://openalex.org/I6507939; https://openalex.org/I176601375,CN; AE,https://doi.org/10.1109/tcomm.2025.3547776,en,False,closed,1,4,3,2,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.148
https://openalex.org/W7140214539,The Influence of the Topological Structure of Multiagent Systems on the Factual Consistency of Collaboratively Generated Text,2025,2025-12-26,article,0.0,0.0,0.0,Multi-Agent Systems and Negotiation; Topic Modeling; Semantic Web and Ontologies,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,,,Enrui Hu,,,,https://doi.org/10.1109/iicspi66775.2025.11437903,,False,closed,1,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4416847678,An augmented multi-label neural network-based approach for text classification in small and unbalanced datasets: the case of digital innovation in the EIP-AGRI Operational Groups,2025,2025-12-01,article,0.0,0.0,117.0,Text and Document Classification Technologies; Sentiment Analysis and Opinion Mining; Digital Marketing and Social Media,Text and Document Classification Technologies,Artificial Intelligence,Computer Science,Physical Sciences,The Journal of Supercomputing,journal,Andrea Bonfiglio,Cereal Research Centre,https://openalex.org/I4210088917,IT,https://doi.org/10.1007/s11227-025-08100-1,en,False,closed,1,1,1,1,NLP,Article / Journal,Other / Mixed,2025,79.78969826272478,0.005
https://openalex.org/W4406089797,Robust Quantum Feature Selection With Sparse Optimization Circuit,2025,2025-01-06,article,8.0,4.0,59.0,Quantum Computing Algorithms and Architecture; Quantum Information and Cryptography; Quantum-Dot Cellular Automata,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,journal,Jiaye Li; Jiagang Song; Jinjing Shi; Hang Xu; Hao Yu; Gang Chen; Shichao Zhang,Zhejiang University; Central South University; Hunan University of Science and Technology; Xiangtan University; Guangxi Normal University,https://openalex.org/I76130692; https://openalex.org/I139660479; https://openalex.org/I121296143; https://openalex.org/I4610292; https://openalex.org/I29739308,CN,https://doi.org/10.1109/tcad.2025.3526060,en,False,closed,1,7,5,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.033
https://openalex.org/W4406870274,An entanglement-encrypted quantum teleportation,2025,2025-01-27,article,2.0,1.0,17.0,Quantum Information and Cryptography; Quantum Computing Algorithms and Architecture; Quantum Mechanics and Applications,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Physica Scripta,journal,Ying Wu; Yuanfeng Jin; Gang Lyu; Yang Liu,Yanbian University; Guangzhou Vocational College of Science and Technology,https://openalex.org/I1793135; https://openalex.org/I4210106134,CN,https://doi.org/10.1088/1402-4896/adaa37,en,False,closed,1,4,2,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.352
https://openalex.org/W4415934620,Secure Federated Multi-Party Computation with Homomorphic Encryption and Blockchain for Preserving Privacy in Cloud Storage of Medical Records,2025,2025-08-22,article,0.0,0.0,15.0,Cryptography and Data Security; Privacy-Preserving Technologies in Data; Blockchain Technology Applications and Security,Cryptography and Data Security,Artificial Intelligence,Computer Science,Physical Sciences,,,Abhishek Verma; Prabhu Patel; Vishi Singh Bhatia; Amber Rastogi; Amit Prasad; Piyush Ranjan,Anthem (United States); American Lung Association; Tata Consultancy Services (India); Oldham Council; Edison Pharmaceuticals (United States),https://openalex.org/I4210115830; https://openalex.org/I2800706061; https://openalex.org/I55215948; https://openalex.org/I4210164339; https://openalex.org/I4210134296,US; IN; GB,https://doi.org/10.1109/iacis65746.2025.11211094,,False,closed,1,6,5,3,AI Ethics & Fairness,Article / Journal,Industry,2025,79.78969826272478,0.394
https://openalex.org/W4412729352,Research on Intelligent Teaching in &lt;i&gt;Signals and Systems&lt;/i&gt; Driven by Large Language Models,2025,2025-01-01,article,0.0,0.0,3.0,Educational Technology and Pedagogy,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,Advances in Education,journal,穗谷 唐,,,,https://doi.org/10.12677/ae.2025.1571350,en,True,bronze,1,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2025,79.78969826272478,0.637
https://openalex.org/W7106286087,A Comprehensive Review of Data Anonymization Techniques,2025,2025-11-22,article,0.0,0.0,0.0,Privacy-Preserving Technologies in Data; Blockchain Technology Applications and Security; Big Data and Digital Economy,Privacy-Preserving Technologies in Data,Artificial Intelligence,Computer Science,Physical Sciences,Zenodo (CERN European Organization for Nuclear Research),repository,Dhananjay M.Kanade; Prof.Dr.Shirish S Sane,Institute of Education Sciences,https://openalex.org/I1303391909,US,https://doi.org/10.5281/zenodo.17679714,,True,green,1,2,1,1,AI Ethics & Fairness,Article / Journal,Academia,2025,79.78969826272478,0.843
https://openalex.org/W4411120630,AI-Assisted Human Evaluation of Machine Translation,2025,2025-01-01,article,2.0,1.0,0.0,Natural Language Processing Techniques,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Vilém Zouhar; Tom Kocmi; Mrinmaya Sachan,,,,https://doi.org/10.18653/v1/2025.naacl-long.255,en,True,gold,1,3,0,0,NLP,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W7125932358,GRAPHCODEBERT-GAT: Hierarchical Graph Attention Networks for Explainable Neural Code Retrieval,2025,2025-12-19,article,0.0,0.0,10.0,Topic Modeling; Machine Learning in Materials Science; Advanced Graph Neural Networks,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,,,Ologun S. Babatunde; Baoliang Chen; Weioin Chen; Rajab Ssemwogerere; Akpanika Robert Ukot; Ryvel T. Stamber; Saio A. Marrah,University of Electronic Science and Technology of China; Yibin University,https://openalex.org/I150229711; https://openalex.org/I4210131342,CN,https://doi.org/10.1109/iccwamtip68645.2025.11352717,,False,closed,1,7,2,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.5
https://openalex.org/W7116435389,A Research on Medical Structured Data Desensitization Method Based on Bayesian Networks,2025,2025-01-01,article,0.0,0.0,0.0,Machine Learning in Healthcare; Imbalanced Data Classification Techniques; Big Data and Digital Economy,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,Critical Reviews in Biomedical Engineering,journal,Lei Xu; Ruiyuan Liang; Yu Liu,Anhui University,https://openalex.org/I143868143,CN,https://doi.org/10.1615/critrevbiomedeng.2025059919,en,False,closed,1,3,1,1,Healthcare AI,Article / Journal,Academia,2025,79.78969826272478,0.843
https://openalex.org/W7125695604,A Python-Based Tool for 3D Visualization of Seismic Data: CimaView3D,2025,2025-11-01,article,0.0,0.0,0.0,Computational Physics and Python Applications; Scientific Computing and Data Management; Seismic Imaging and Inversion Techniques,Computational Physics and Python Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Daniel E. Revelo; Caio Leão; Darlan Anschau; Victor Koehne; Diego F. Barrera; Laila D. L. Vergne; Matheu Santos; Rodrigo Santos,Mathematics Research Center; Serviço Nacional de Aprendizagem Industrial,https://openalex.org/I124618812; https://openalex.org/I1329807341,MX; BR,https://doi.org/10.22564/19cisbgf2025.025,,True,gold,1,8,2,2,Healthcare AI,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4413179956,SecureFinGuard: A Privacy-Enhanced Data Protection Algorithm for Cloud-Based Financial Systems,2025,2025-06-26,article,0.0,0.0,16.0,Privacy-Preserving Technologies in Data; Blockchain Technology Applications and Security; Cryptography and Data Security,Privacy-Preserving Technologies in Data,Artificial Intelligence,Computer Science,Physical Sciences,,,H. Anwar Basha; M Babu; Pani Kumar Solleti; B. Amutha; S. A. Althaf Ahamed; S. Mary Saira Bhanu,Chennai Mathematical Institute; Koneru Lakshmaiah Education Foundation; Saveetha University; Salem College; Rajalakshmi Engineering College,https://openalex.org/I19149307; https://openalex.org/I875944469; https://openalex.org/I85461943; https://openalex.org/I60493950; https://openalex.org/I4399657946,IN; US,https://doi.org/10.1109/etcc65847.2025.11108508,en,False,closed,1,6,5,2,AI Ethics & Fairness,Article / Journal,Academia,2025,79.78969826272478,0.371
https://openalex.org/W4408533272,Prediction of suspended sediment load in Sungai Semenyih using extreme learning machines and metaheuristic optimization approach,2025,2025-03-17,article,3.0,1.5,105.0,Machine Learning and ELM; Hydrological Forecasting Using AI; Neural Networks and Applications,Machine Learning and ELM,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Environmental Management,journal,Azlan Saleh; Mohd Asyraf Zulkifley,National University of Malaysia,https://openalex.org/I885383172,MY,https://doi.org/10.1016/j.jenvman.2025.124987,en,False,closed,1,2,1,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.008
https://openalex.org/W7138911177,DLM-IDS: Leveraging LLM for Efficient IoT Intrusion Detection with Limited Training Data,2025,2025-12-08,article,0.0,0.0,8.0,Internet Traffic Analysis and Secure E-voting; Network Security and Intrusion Detection; Advanced Malware Detection Techniques,Internet Traffic Analysis and Secure E-voting,Artificial Intelligence,Computer Science,Physical Sciences,,,Liying Li; Mingyang Zhao; Zixuan Wang; Guyue Li; Bin Xiao,Hong Kong Polytechnic University; Southeast University,https://openalex.org/I14243506; https://openalex.org/I76569877,HK; CN,https://doi.org/10.1109/globecom59602.2025.11432529,,False,closed,1,5,2,2,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.533
https://openalex.org/W4414143766,Workshop Aplikasi Manajemen Arsip Data Untuk UMKM Kreatif Di Desa Silo Bonto,2025,2025-07-09,article,0.0,0.0,0.0,Edcuational Technology Systems; Decision Support System Applications; Blockchain Technology in Education and Learning,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,Jurdimas (Jurnal Pengabdian Kepada Masyarakat) Royal,journal,Risnawati Risnawati; Maulana Dwi Sena; Nirda Julianda; Putri Rahmadani,,,,https://doi.org/10.33330/jurdimas.v8i3.3922,en,True,diamond,1,4,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4409333389,A Reconfigurable Stream-Based FPGA Accelerator for Bayesian Confidence Propagation Neural Networks,2025,2025-01-01,book-chapter,1.0,0.5,33.0,Neural Networks and Applications; Fault Detection and Control Systems; Anomaly Detection Techniques and Applications,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Muhammad Ihsan Al Hafiz; Naresh Balaji Ravichandran; Anders Lansner; Pawel Herman; Artur Podobas,KTH Royal Institute of Technology; Stockholm University; Swedish e-Science Research Centre; Institute for Futures Studies; The University of Tokyo,https://openalex.org/I86987016; https://openalex.org/I161593684; https://openalex.org/I4210103991; https://openalex.org/I4210099977; https://openalex.org/I74801974,SE; JP,https://doi.org/10.1007/978-3-031-87995-1_12,en,True,green,1,5,5,2,Robotics,Book chapter,Academia,2025,79.78969826272478,0.148
https://openalex.org/W4411402285,A Prediction Model for Maintenance Engineering Cost of Sub-stations Based on Machine Learning,2025,2025-04-25,article,0.0,0.0,2.0,Advanced Computational Techniques and Applications; Advanced Decision-Making Techniques; Evaluation and Optimization Models,Advanced Computational Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Suhong Pang; Li Li; Ronghao Zhong; Qingdan Huang; Liping Zhang; Xin He,China Southern Power Grid (China); Fuzhou University,https://openalex.org/I74872605; https://openalex.org/I80947539,CN,https://doi.org/10.1109/ceepe64987.2025.11033774,en,False,closed,1,6,2,1,ML Theory & Optimization,Article / Journal,Academia,2025,79.78969826272478,0.657
https://openalex.org/W7116948436,Explainable Computational Imaging for Precision Oncology: An Interpretable Deep Learning Framework for Bladder Cancer Histopathology Diagnosis,2025,2025-12-21,article,1.0,0.5,32.0,AI in cancer detection; Bladder and Urothelial Cancer Treatments; Radiomics and Machine Learning in Medical Imaging,AI in cancer detection,Artificial Intelligence,Computer Science,Physical Sciences,Bioengineering,journal,Abdallah A. Mohamed; Yousry AbdulAzeem; Abdullateef I. Almudaifer; Hanaa ZainEldin; Hossam Magdy Balaha; Mahmoud Badawy; Mostafa A. Elhosseini,Taibah University; Menoufia University; Zewail City of Science and Technology; Mansoura University; University of Louisville,https://openalex.org/I23075662; https://openalex.org/I63601056; https://openalex.org/I4210150948; https://openalex.org/I159247623; https://openalex.org/I142740786,SA; EG; US,https://doi.org/10.3390/bioengineering13010004,en,True,gold,1,7,5,3,Healthcare AI,Article / Journal,Academia,2025,79.78969826272478,0.158
https://openalex.org/W4406243648,The Impact of Quantum Computing on Present Cryptography,2025,2025-01-01,preprint,2.0,1.0,7.0,Quantum Computing Algorithms and Architecture; Chaos-based Image/Signal Encryption; Coding theory and cryptography,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,SSRN Electronic Journal,repository,Shivam Gangwar; Vivek Pachnanda; Tushar Pundir,Lovely Professional University,https://openalex.org/I110360157,IN,https://doi.org/10.2139/ssrn.5017957,en,True,green,1,3,1,1,Computer Vision,Preprint,Academia,2025,79.78969826272478,0.557
https://openalex.org/W4409361549,SummPilot: Bridging Efficiency and Customization for Interactive Summarization System,2025,2025-04-11,article,1.0,0.5,0.0,Topic Modeling; Advanced Text Analysis Techniques; Natural Language Processing Techniques,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,Proceedings of the AAAI Conference on Artificial Intelligence,conference,Yun Ji; Juhwan Choi; Kyohoon Jin; Soojin Jang; Jinhee Jang; Youngbin Kim,Chung-Ang University,https://openalex.org/I67900169,KR,https://doi.org/10.1609/aaai.v39i28.35380,en,True,diamond,1,6,1,1,NLP,Article / Journal,Academia,2025,79.78969826272478,0.843
https://openalex.org/W4414596351,State Algebra for Propositional Logic,2025,2025-09-12,preprint,0.0,0.0,0.0,"Logic, Reasoning, and Knowledge; Formal Methods in Verification","Logic, Reasoning, and Knowledge",Artificial Intelligence,Computer Science,Physical Sciences,ArXiv.org,repository,"Dmitry Lesnik; Schäfer, Tobias",,,,https://doi.org/10.48550/arxiv.2509.10326,en,True,green,1,2,0,0,Core ML / Deep Learning,Preprint,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4414520151,Retrieval-Edited Generation: Mitigating Prototype Mismatches for Context-Aware Machine Translation Enhancement,2025,2025-09-01,article,0.0,0.0,0.0,Natural Language Processing Techniques; Topic Modeling; Multimodal Machine Learning Applications,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,Data Intelligence,journal,Ting Wang; Zhiqiang Yu; Shihu Liu; Zuo Jiang,,,,https://doi.org/10.3724/2096-7004.di.2025.0107,en,True,diamond,1,4,0,0,NLP,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4411758097,Multimodal Approach for Canine Dermatological and Ophthalmological Disease Diagnosis Using YOLOv11 with Data Augmentation and Autoencoder Techniques,2025,2025-01-01,book-chapter,0.0,0.0,14.0,AI in cancer detection; Digital Imaging for Blood Diseases; Cutaneous Melanoma Detection and Management,AI in cancer detection,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Thi Diem Huong Nguyen; Van Thi Thanh Ho; Vinh Dinh Nguyen,FPT University; Can Tho University,https://openalex.org/I109689652; https://openalex.org/I177733328,VN,https://doi.org/10.1007/978-3-031-97000-9_23,en,False,closed,1,3,2,1,Healthcare AI,Book chapter,Academia,2025,79.78969826272478,0.416
https://openalex.org/W7114903807,"Integrating PCA and Fractal Modeling for Identifying Geochemical Anomalies in the Tropics: The Malang–Lumajang Volcanic Arc, Indonesia",2025,2025-12-12,article,1.0,0.5,39.0,Geochemistry and Geologic Mapping; Geological and Geochemical Analysis; Geochemistry and Elemental Analysis,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Geosciences,journal,Wahyu Widodo; Ernowo Ernowo; Ridho Nanda Pratama; Mochamad Rifat Noor; Denni Widhiyatna; Edya Putra; Arifudin Idrus; Bambang Pardiarto; Zach Boakes; Martua Raja Parningotan; Triswan Suseno; Retno Damayanti; Purnama Sendjaja; Dwi Rachmawati; Ayumi Hana Putri Ramadani,National Nuclear Energy Agency of Indonesia; Mineral Resources; Universitas Gadjah Mada; National Research and Innovation Agency; Jenderal Soedirman University; Institut Seni Indonesia Yogyakarta,https://openalex.org/I4210158665; https://openalex.org/I4210130959; https://openalex.org/I165230279; https://openalex.org/I4387154144; https://openalex.org/I261079859; https://openalex.org/I4210155147,ID; AU,https://doi.org/10.3390/geosciences15120470,en,True,gold,1,15,6,2,Core ML / Deep Learning,Article / Journal,Academia–Industry,2025,79.78969826272478,0.101
https://openalex.org/W4416592931,Domain generalization for voice-based cognitive impairment detection,2025,2025-11-24,article,0.0,0.0,34.0,Machine Learning in Healthcare; Emotion and Mood Recognition; EEG and Brain-Computer Interfaces,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,BMC Medical Informatics and Decision Making,journal,Minsoo Kim; Young Chul Youn; Yugwon Won; Hyunjoo Choi; YongSoo Shim; Nayoung Ryoo; Ho Tae Jeong; Gihyun Yun; Hunboc Lee; SangYun Kim,Re-shaping Development Institute; Chung-Ang University; Korea Nazarene University; Catholic University of Korea; Chung-Ang University Hospital; Seoul National University Bundang Hospital,https://openalex.org/I4210090284; https://openalex.org/I67900169; https://openalex.org/I110475456; https://openalex.org/I87111246; https://openalex.org/I4210153376; https://openalex.org/I2803058125,KR,https://doi.org/10.1186/s12911-025-03268-1,en,True,gold,1,10,6,1,Computer Vision,Article / Journal,Academia,2025,79.78969826272478,0.137
https://openalex.org/W4416851184,Simplifying explicit subtyping coercions in a polymorphic calculus with effects,2025,2025-12-01,article,0.0,0.0,0.0,"Logic, programming, and type systems; Security and Verification in Computing; Advanced Database Systems and Queries","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Logical Methods in Computer Science,journal,Filip Koprivec; Matija Pretnar,,,,https://doi.org/10.46298/lmcs-21(4:25)2025,en,True,diamond,1,2,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2025,79.78969826272478,0.843
https://openalex.org/W4412049884,Automated Target Profiling: Leveraging Artificial Intelligence for Open-Source Intelligence Collection,2025,2025-06-01,article,0.0,0.0,10.0,Anomaly Detection Techniques and Applications; Machine Learning and Data Classification; Neural Networks and Applications,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,International conference KNOWLEDGE-BASED ORGANIZATION,conference,R. Soler; Maurice Dawson; Marc Colina,Illinois Institute of Technology,https://openalex.org/I180949307,US,https://doi.org/10.2478/kbo-2025-0023,en,True,hybrid,1,3,1,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.5
https://openalex.org/W4414576839,The Devil in the Details: Local Processing Sometimes Results in Suboptimal Category Learning,2025,2025-09-28,article,0.0,0.0,0.0,Neural Networks and Applications; Domain Adaptation and Few-Shot Learning; Machine Learning and Algorithms,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Madeline Bloomberg; John Paul Minda,Western University,https://openalex.org/I125749732,CA,https://doi.org/10.31234/osf.io/adq75_v1,en,True,gold,1,2,1,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.843
https://openalex.org/W4416679285,Penerapan Geographic Information System (GIS) Menggunakan Metode GeoJSON untuk Visualisasi Data Geospasial Sebaran UMKM Batik,2025,2025-01-31,article,0.0,0.0,0.0,Edcuational Technology Systems; Decision Support System Applications; Multimedia Learning Systems,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Information System Research (JOSH),journal,Moch Machlul Alamin; Abdul Razak Naufal; Akrim Teguh Suseno,Universitas Pekalongan; Institut Teknologi dan Sains Nahdlatul Ulama,https://openalex.org/I4210106064; https://openalex.org/I4210140882,ID,https://doi.org/10.47065/josh.v6i2.5977,,True,diamond,1,3,2,1,Core ML / Deep Learning,Article / Journal,Academia,2025,79.78969826272478,0.843
https://openalex.org/W4415431614,Command Line Tools / Kommandozeilenwerkzeuge,2025,2025-01-01,book-chapter,0.0,0.0,0.0,Cryptographic Implementations and Security,Cryptographic Implementations and Security,Artificial Intelligence,Computer Science,Physical Sciences,,,Christian Baun,Goethe University Frankfurt; Frankfurt University of Applied Sciences,https://openalex.org/I114090438; https://openalex.org/I5237613,DE,https://doi.org/10.1007/978-3-658-49978-5_11,de,False,closed,1,1,2,1,Core ML / Deep Learning,Book chapter,Academia,2025,79.78969826272478,0.843
