primary_topic_id,primary_topic_name,paper_count,publication_year,topic_bucket
https://openalex.org/T14064,Organizational and Employee Performance,15,2004,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,14,2004,Core ML / Deep Learning
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,13,2004,Other
https://openalex.org/T12676,Machine Learning and ELM,13,2004,Core ML / Deep Learning
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,10,2004,ML Theory & Optimization
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),8,2004,AI Ethics & Fairness
https://openalex.org/T12260,Educational Technology and Pedagogy,5,2004,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,4,2004,Core ML / Deep Learning
https://openalex.org/T13514,Experience-Based Knowledge Management,4,2004,Other
https://openalex.org/T14413,Advanced Technologies in Various Fields,3,2004,Other
https://openalex.org/T13567,AI and Multimedia in Education,2,2004,Other
https://openalex.org/T10320,Neural Networks and Applications,3679,2005,Core ML / Deep Learning
https://openalex.org/T10215,Semantic Web and Ontologies,2341,2005,Other
https://openalex.org/T10020,Quantum Information and Cryptography,2159,2005,Other
https://openalex.org/T10181,Natural Language Processing Techniques,2158,2005,NLP
https://openalex.org/T14335,Educational Robotics and Engineering,2043,2005,Robotics
https://openalex.org/T10126,"Logic, programming, and type systems",1846,2005,Other
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1558,2005,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1331,2005,NLP
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1265,2005,Other
https://openalex.org/T11269,Algorithms and Data Compression,1252,2005,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1225,2005,Robotics
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1173,2005,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1137,2005,Other
https://openalex.org/T11130,Coding theory and cryptography,1117,2005,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1077,2005,Other
https://openalex.org/T10237,Cryptography and Data Security,1026,2005,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1026,2005,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,843,2005,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,834,2005,ML Theory & Optimization
https://openalex.org/T12031,Speech and dialogue systems,772,2005,NLP
https://openalex.org/T13734,Advanced Computational Techniques and Applications,752,2005,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,711,2005,Other
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,666,2005,ML Theory & Optimization
https://openalex.org/T11901,Bayesian Methods and Mixture Models,636,2005,ML Theory & Optimization
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,633,2005,NLP
https://openalex.org/T10862,AI in cancer detection,487,2005,Healthcare AI
https://openalex.org/T10951,Cryptographic Implementations and Security,475,2005,Other
https://openalex.org/T11424,Security and Verification in Computing,444,2005,Other
https://openalex.org/T12072,Machine Learning and Algorithms,423,2005,Core ML / Deep Learning
https://openalex.org/T11550,Text and Document Classification Technologies,368,2005,NLP
https://openalex.org/T10637,Advanced Clustering Algorithms Research,350,2005,Core ML / Deep Learning
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,342,2005,Other
https://openalex.org/T10028,Topic Modeling,339,2005,Other
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,336,2005,Other
https://openalex.org/T13650,Computational Physics and Python Applications,331,2005,Other
https://openalex.org/T13083,Advanced Text Analysis Techniques,313,2005,NLP
https://openalex.org/T12805,Cognitive Science and Mapping,310,2005,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,307,2005,Reinforcement Learning
https://openalex.org/T11574,Artificial Intelligence in Games,300,2005,Core ML / Deep Learning
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,272,2005,Other
https://openalex.org/T13018,Seismology and Earthquake Studies,272,2005,Other
https://openalex.org/T11276,Solar Radiation and Photovoltaics,198,2005,Other
https://openalex.org/T12535,Machine Learning and Data Classification,198,2005,Core ML / Deep Learning
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,152,2005,AI Ethics & Fairness
https://openalex.org/T14351,Statistical and Computational Modeling,135,2005,Other
https://openalex.org/T12761,Data Stream Mining Techniques,126,2005,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,124,2005,Core ML / Deep Learning
https://openalex.org/T13935,Mathematical Control Systems and Analysis,119,2005,Robotics
https://openalex.org/T13062,Cognitive Computing and Networks,116,2005,Other
https://openalex.org/T13398,Data Analysis with R,110,2005,Other
https://openalex.org/T13851,"Law, AI, and Intellectual Property",103,2005,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",89,2005,Healthcare AI
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,86,2005,ML Theory & Optimization
https://openalex.org/T12611,Neural Networks and Reservoir Computing,85,2005,Core ML / Deep Learning
https://openalex.org/T12380,Authorship Attribution and Profiling,71,2005,Other
https://openalex.org/T12131,Wireless Signal Modulation Classification,69,2005,Core ML / Deep Learning
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,64,2005,NLP
https://openalex.org/T13702,Machine Learning in Healthcare,54,2005,Healthcare AI
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,39,2005,NLP
https://openalex.org/T13629,Text Readability and Simplification,38,2005,NLP
https://openalex.org/T13904,Artificial Intelligence Applications,32,2005,Core ML / Deep Learning
https://openalex.org/T13674,Computer Science and Engineering,30,2005,Other
https://openalex.org/T12128,AI in Service Interactions,28,2005,Other
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,28,2005,Other
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,26,2005,ML Theory & Optimization
https://openalex.org/T12676,Machine Learning and ELM,24,2005,Core ML / Deep Learning
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,24,2005,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,18,2005,Core ML / Deep Learning
https://openalex.org/T14064,Organizational and Employee Performance,18,2005,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),15,2005,AI Ethics & Fairness
https://openalex.org/T13559,Edcuational Technology Systems,15,2005,Other
https://openalex.org/T12260,Educational Technology and Pedagogy,14,2005,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,10,2005,Core ML / Deep Learning
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,9,2005,Other
https://openalex.org/T13514,Experience-Based Knowledge Management,8,2005,Other
https://openalex.org/T14413,Advanced Technologies in Various Fields,5,2005,Other
https://openalex.org/T13567,AI and Multimedia in Education,1,2005,Other
https://openalex.org/T10320,Neural Networks and Applications,3564,2006,Core ML / Deep Learning
https://openalex.org/T10181,Natural Language Processing Techniques,2840,2006,NLP
https://openalex.org/T10215,Semantic Web and Ontologies,2835,2006,Other
https://openalex.org/T10020,Quantum Information and Cryptography,2346,2006,Other
https://openalex.org/T14335,Educational Robotics and Engineering,1930,2006,Robotics
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1669,2006,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1548,2006,Other
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1375,2006,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1308,2006,NLP
https://openalex.org/T11269,Algorithms and Data Compression,1291,2006,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1249,2006,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1216,2006,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1211,2006,Robotics
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1202,2006,Other
https://openalex.org/T10237,Cryptography and Data Security,1128,2006,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1086,2006,ML Theory & Optimization
https://openalex.org/T11130,Coding theory and cryptography,1083,2006,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1033,2006,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,969,2006,Other
https://openalex.org/T13734,Advanced Computational Techniques and Applications,905,2006,Other
https://openalex.org/T12031,Speech and dialogue systems,902,2006,NLP
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,802,2006,NLP
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,719,2006,ML Theory & Optimization
https://openalex.org/T11901,Bayesian Methods and Mixture Models,718,2006,ML Theory & Optimization
https://openalex.org/T10951,Cryptographic Implementations and Security,593,2006,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,557,2006,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,510,2006,Core ML / Deep Learning
https://openalex.org/T12072,Machine Learning and Algorithms,497,2006,Core ML / Deep Learning
https://openalex.org/T10862,AI in cancer detection,490,2006,Healthcare AI
https://openalex.org/T10028,Topic Modeling,479,2006,Other
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,463,2006,Other
https://openalex.org/T13083,Advanced Text Analysis Techniques,460,2006,NLP
https://openalex.org/T11424,Security and Verification in Computing,459,2006,Other
https://openalex.org/T11550,Text and Document Classification Technologies,451,2006,NLP
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,430,2006,Other
https://openalex.org/T13650,Computational Physics and Python Applications,415,2006,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,380,2006,Reinforcement Learning
https://openalex.org/T11574,Artificial Intelligence in Games,370,2006,Core ML / Deep Learning
https://openalex.org/T12805,Cognitive Science and Mapping,367,2006,Other
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,338,2006,Other
https://openalex.org/T13018,Seismology and Earthquake Studies,293,2006,Other
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,271,2006,AI Ethics & Fairness
https://openalex.org/T12535,Machine Learning and Data Classification,222,2006,Core ML / Deep Learning
https://openalex.org/T11276,Solar Radiation and Photovoltaics,182,2006,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,178,2006,Core ML / Deep Learning
https://openalex.org/T13398,Data Analysis with R,168,2006,Other
https://openalex.org/T13062,Cognitive Computing and Networks,160,2006,Other
https://openalex.org/T12761,Data Stream Mining Techniques,156,2006,Other
https://openalex.org/T13851,"Law, AI, and Intellectual Property",139,2006,Other
https://openalex.org/T14351,Statistical and Computational Modeling,120,2006,Other
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,113,2006,ML Theory & Optimization
https://openalex.org/T13935,Mathematical Control Systems and Analysis,108,2006,Robotics
https://openalex.org/T12131,Wireless Signal Modulation Classification,101,2006,Core ML / Deep Learning
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",96,2006,Healthcare AI
https://openalex.org/T12380,Authorship Attribution and Profiling,95,2006,Other
https://openalex.org/T12611,Neural Networks and Reservoir Computing,94,2006,Core ML / Deep Learning
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,82,2006,NLP
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,66,2006,NLP
https://openalex.org/T13629,Text Readability and Simplification,53,2006,NLP
https://openalex.org/T13674,Computer Science and Engineering,51,2006,Other
https://openalex.org/T12676,Machine Learning and ELM,48,2006,Core ML / Deep Learning
https://openalex.org/T13702,Machine Learning in Healthcare,46,2006,Healthcare AI
https://openalex.org/T13904,Artificial Intelligence Applications,40,2006,Core ML / Deep Learning
https://openalex.org/T12128,AI in Service Interactions,37,2006,Other
https://openalex.org/T13559,Edcuational Technology Systems,35,2006,Other
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,35,2006,Other
https://openalex.org/T14064,Organizational and Employee Performance,27,2006,Other
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,24,2006,ML Theory & Optimization
https://openalex.org/T12260,Educational Technology and Pedagogy,24,2006,Other
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,21,2006,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),20,2006,AI Ethics & Fairness
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,15,2006,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,13,2006,Core ML / Deep Learning
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,12,2006,Core ML / Deep Learning
https://openalex.org/T13514,Experience-Based Knowledge Management,8,2006,Other
https://openalex.org/T14413,Advanced Technologies in Various Fields,3,2006,Other
https://openalex.org/T13567,AI and Multimedia in Education,1,2006,Other
https://openalex.org/T10215,Semantic Web and Ontologies,3048,2007,Other
https://openalex.org/T10320,Neural Networks and Applications,2751,2007,Core ML / Deep Learning
https://openalex.org/T10020,Quantum Information and Cryptography,2627,2007,Other
https://openalex.org/T10181,Natural Language Processing Techniques,2516,2007,NLP
https://openalex.org/T14335,Educational Robotics and Engineering,1991,2007,Robotics
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1566,2007,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1552,2007,Other
https://openalex.org/T10237,Cryptography and Data Security,1462,2007,Other
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1228,2007,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1215,2007,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1207,2007,Robotics
https://openalex.org/T11269,Algorithms and Data Compression,1204,2007,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1190,2007,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1187,2007,NLP
https://openalex.org/T11130,Coding theory and cryptography,1185,2007,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1103,2007,ML Theory & Optimization
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1081,2007,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1062,2007,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,986,2007,Other
https://openalex.org/T12031,Speech and dialogue systems,902,2007,NLP
https://openalex.org/T13734,Advanced Computational Techniques and Applications,897,2007,Other
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,784,2007,ML Theory & Optimization
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,743,2007,NLP
https://openalex.org/T11901,Bayesian Methods and Mixture Models,713,2007,ML Theory & Optimization
https://openalex.org/T10951,Cryptographic Implementations and Security,647,2007,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,627,2007,Other
https://openalex.org/T11424,Security and Verification in Computing,526,2007,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,518,2007,Core ML / Deep Learning
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,514,2007,Other
https://openalex.org/T10028,Topic Modeling,483,2007,Other
https://openalex.org/T10862,AI in cancer detection,476,2007,Healthcare AI
https://openalex.org/T11574,Artificial Intelligence in Games,455,2007,Core ML / Deep Learning
https://openalex.org/T12072,Machine Learning and Algorithms,441,2007,Core ML / Deep Learning
https://openalex.org/T11550,Text and Document Classification Technologies,436,2007,NLP
https://openalex.org/T13650,Computational Physics and Python Applications,436,2007,Other
https://openalex.org/T13083,Advanced Text Analysis Techniques,434,2007,NLP
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,409,2007,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,402,2007,Reinforcement Learning
https://openalex.org/T12805,Cognitive Science and Mapping,386,2007,Other
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,336,2007,Other
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,328,2007,AI Ethics & Fairness
https://openalex.org/T13018,Seismology and Earthquake Studies,296,2007,Other
https://openalex.org/T11276,Solar Radiation and Photovoltaics,220,2007,Other
https://openalex.org/T12761,Data Stream Mining Techniques,197,2007,Other
https://openalex.org/T13398,Data Analysis with R,195,2007,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,193,2007,Core ML / Deep Learning
https://openalex.org/T12535,Machine Learning and Data Classification,192,2007,Core ML / Deep Learning
https://openalex.org/T13062,Cognitive Computing and Networks,156,2007,Other
https://openalex.org/T14351,Statistical and Computational Modeling,149,2007,Other
https://openalex.org/T13851,"Law, AI, and Intellectual Property",139,2007,Other
https://openalex.org/T12380,Authorship Attribution and Profiling,132,2007,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",125,2007,Healthcare AI
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,121,2007,ML Theory & Optimization
https://openalex.org/T13935,Mathematical Control Systems and Analysis,114,2007,Robotics
https://openalex.org/T12611,Neural Networks and Reservoir Computing,99,2007,Core ML / Deep Learning
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,96,2007,NLP
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,94,2007,NLP
https://openalex.org/T12131,Wireless Signal Modulation Classification,88,2007,Core ML / Deep Learning
https://openalex.org/T13629,Text Readability and Simplification,66,2007,NLP
https://openalex.org/T13702,Machine Learning in Healthcare,59,2007,Healthcare AI
https://openalex.org/T13674,Computer Science and Engineering,51,2007,Other
https://openalex.org/T12128,AI in Service Interactions,46,2007,Other
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,45,2007,Other
https://openalex.org/T12676,Machine Learning and ELM,42,2007,Core ML / Deep Learning
https://openalex.org/T13904,Artificial Intelligence Applications,42,2007,Core ML / Deep Learning
https://openalex.org/T13559,Edcuational Technology Systems,37,2007,Other
https://openalex.org/T14064,Organizational and Employee Performance,30,2007,Other
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,27,2007,ML Theory & Optimization
https://openalex.org/T12260,Educational Technology and Pedagogy,26,2007,Other
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,23,2007,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,20,2007,Core ML / Deep Learning
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,17,2007,Core ML / Deep Learning
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,16,2007,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),15,2007,AI Ethics & Fairness
https://openalex.org/T13514,Experience-Based Knowledge Management,9,2007,Other
https://openalex.org/T13567,AI and Multimedia in Education,1,2007,Other
https://openalex.org/T14413,Advanced Technologies in Various Fields,1,2007,Other
https://openalex.org/T10215,Semantic Web and Ontologies,3502,2008,Other
https://openalex.org/T10181,Natural Language Processing Techniques,3010,2008,NLP
https://openalex.org/T10320,Neural Networks and Applications,2889,2008,Core ML / Deep Learning
https://openalex.org/T10020,Quantum Information and Cryptography,2668,2008,Other
https://openalex.org/T14335,Educational Robotics and Engineering,1876,2008,Robotics
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1621,2008,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1418,2008,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1319,2008,ML Theory & Optimization
https://openalex.org/T10237,Cryptography and Data Security,1315,2008,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1284,2008,NLP
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1228,2008,Other
https://openalex.org/T11269,Algorithms and Data Compression,1211,2008,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1169,2008,Other
https://openalex.org/T13734,Advanced Computational Techniques and Applications,1154,2008,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1150,2008,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1146,2008,Other
https://openalex.org/T11130,Coding theory and cryptography,1129,2008,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1120,2008,Robotics
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1118,2008,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,1035,2008,Other
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,858,2008,NLP
https://openalex.org/T12031,Speech and dialogue systems,817,2008,NLP
https://openalex.org/T11901,Bayesian Methods and Mixture Models,795,2008,ML Theory & Optimization
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,755,2008,ML Theory & Optimization
https://openalex.org/T10951,Cryptographic Implementations and Security,649,2008,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,578,2008,Core ML / Deep Learning
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,575,2008,Other
https://openalex.org/T10028,Topic Modeling,573,2008,Other
https://openalex.org/T10862,AI in cancer detection,556,2008,Healthcare AI
https://openalex.org/T11424,Security and Verification in Computing,547,2008,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,538,2008,Other
https://openalex.org/T11550,Text and Document Classification Technologies,513,2008,NLP
https://openalex.org/T13083,Advanced Text Analysis Techniques,472,2008,NLP
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,470,2008,Other
https://openalex.org/T11574,Artificial Intelligence in Games,468,2008,Core ML / Deep Learning
https://openalex.org/T12072,Machine Learning and Algorithms,467,2008,Core ML / Deep Learning
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,453,2008,AI Ethics & Fairness
https://openalex.org/T10462,Reinforcement Learning in Robotics,435,2008,Reinforcement Learning
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,424,2008,Other
https://openalex.org/T13650,Computational Physics and Python Applications,416,2008,Other
https://openalex.org/T12805,Cognitive Science and Mapping,415,2008,Other
https://openalex.org/T11276,Solar Radiation and Photovoltaics,331,2008,Other
https://openalex.org/T13018,Seismology and Earthquake Studies,325,2008,Other
https://openalex.org/T13398,Data Analysis with R,262,2008,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,239,2008,Core ML / Deep Learning
https://openalex.org/T12535,Machine Learning and Data Classification,221,2008,Core ML / Deep Learning
https://openalex.org/T12761,Data Stream Mining Techniques,212,2008,Other
https://openalex.org/T13062,Cognitive Computing and Networks,186,2008,Other
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,164,2008,NLP
https://openalex.org/T13851,"Law, AI, and Intellectual Property",159,2008,Other
https://openalex.org/T14351,Statistical and Computational Modeling,154,2008,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",147,2008,Healthcare AI
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,141,2008,ML Theory & Optimization
https://openalex.org/T12380,Authorship Attribution and Profiling,119,2008,Other
https://openalex.org/T12611,Neural Networks and Reservoir Computing,112,2008,Core ML / Deep Learning
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,107,2008,NLP
https://openalex.org/T13935,Mathematical Control Systems and Analysis,104,2008,Robotics
https://openalex.org/T13629,Text Readability and Simplification,89,2008,NLP
https://openalex.org/T12131,Wireless Signal Modulation Classification,84,2008,Core ML / Deep Learning
https://openalex.org/T13559,Edcuational Technology Systems,70,2008,Other
https://openalex.org/T12676,Machine Learning and ELM,64,2008,Core ML / Deep Learning
https://openalex.org/T13674,Computer Science and Engineering,58,2008,Other
https://openalex.org/T13702,Machine Learning in Healthcare,51,2008,Healthcare AI
https://openalex.org/T12128,AI in Service Interactions,48,2008,Other
https://openalex.org/T13904,Artificial Intelligence Applications,48,2008,Core ML / Deep Learning
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,40,2008,Other
https://openalex.org/T14064,Organizational and Employee Performance,39,2008,Other
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,30,2008,Other
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,28,2008,Other
https://openalex.org/T12260,Educational Technology and Pedagogy,25,2008,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,17,2008,Core ML / Deep Learning
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,17,2008,ML Theory & Optimization
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,15,2008,Core ML / Deep Learning
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),14,2008,AI Ethics & Fairness
https://openalex.org/T13514,Experience-Based Knowledge Management,12,2008,Other
https://openalex.org/T14413,Advanced Technologies in Various Fields,5,2008,Other
https://openalex.org/T13567,AI and Multimedia in Education,4,2008,Other
https://openalex.org/T10215,Semantic Web and Ontologies,3510,2009,Other
https://openalex.org/T10181,Natural Language Processing Techniques,3335,2009,NLP
https://openalex.org/T10320,Neural Networks and Applications,3074,2009,Core ML / Deep Learning
https://openalex.org/T10020,Quantum Information and Cryptography,2750,2009,Other
https://openalex.org/T14335,Educational Robotics and Engineering,1930,2009,Robotics
https://openalex.org/T13734,Advanced Computational Techniques and Applications,1731,2009,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1657,2009,ML Theory & Optimization
https://openalex.org/T10126,"Logic, programming, and type systems",1549,2009,Other
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1548,2009,Other
https://openalex.org/T10237,Cryptography and Data Security,1501,2009,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1370,2009,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1359,2009,NLP
https://openalex.org/T11269,Algorithms and Data Compression,1348,2009,Other
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1266,2009,Other
https://openalex.org/T11130,Coding theory and cryptography,1171,2009,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1140,2009,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1138,2009,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1098,2009,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1066,2009,Robotics
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,984,2009,Other
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,944,2009,NLP
https://openalex.org/T12031,Speech and dialogue systems,889,2009,NLP
https://openalex.org/T11901,Bayesian Methods and Mixture Models,821,2009,ML Theory & Optimization
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,820,2009,ML Theory & Optimization
https://openalex.org/T10951,Cryptographic Implementations and Security,746,2009,Other
https://openalex.org/T10028,Topic Modeling,725,2009,Other
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,692,2009,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,658,2009,Core ML / Deep Learning
https://openalex.org/T13083,Advanced Text Analysis Techniques,644,2009,NLP
https://openalex.org/T11424,Security and Verification in Computing,624,2009,Other
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,592,2009,AI Ethics & Fairness
https://openalex.org/T10906,AI-based Problem Solving and Planning,577,2009,Other
https://openalex.org/T11550,Text and Document Classification Technologies,559,2009,NLP
https://openalex.org/T11574,Artificial Intelligence in Games,552,2009,Core ML / Deep Learning
https://openalex.org/T10862,AI in cancer detection,540,2009,Healthcare AI
https://openalex.org/T13650,Computational Physics and Python Applications,518,2009,Other
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,506,2009,Other
https://openalex.org/T12072,Machine Learning and Algorithms,500,2009,Core ML / Deep Learning
https://openalex.org/T12805,Cognitive Science and Mapping,495,2009,Other
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,494,2009,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,449,2009,Reinforcement Learning
https://openalex.org/T13018,Seismology and Earthquake Studies,358,2009,Other
https://openalex.org/T11276,Solar Radiation and Photovoltaics,297,2009,Other
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,281,2009,NLP
https://openalex.org/T13398,Data Analysis with R,274,2009,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,250,2009,Core ML / Deep Learning
https://openalex.org/T13062,Cognitive Computing and Networks,249,2009,Other
https://openalex.org/T12761,Data Stream Mining Techniques,244,2009,Other
https://openalex.org/T12535,Machine Learning and Data Classification,243,2009,Core ML / Deep Learning
https://openalex.org/T14351,Statistical and Computational Modeling,193,2009,Other
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,172,2009,ML Theory & Optimization
https://openalex.org/T13851,"Law, AI, and Intellectual Property",152,2009,Other
